energy_kwh,machine_runtime_hours,furnace_usage,cooling_load,shift_hours,co2_kg
8746.92,8.21,2.75,540.34,12,4807.41
5287.45,4.03,0.38,521.64,8,2720.62
6177.96,11.78,1.72,455.75,16,3693.02
2799.69,4.33,1.25,257.67,8,1455.76
9474.35,19.02,0.2,129.01,24,6022.92
3841.87,4.26,0.14,302.04,8,1944.15
7375.28,8.3,1.52,51.05,12,3857.49
7505.24,12.18,2.53,998.57,16,4707.27
10247.02,19.22,0.79,299.42,24,6643.74
7157.61,7.84,2.06,906.38,12,4120.1
11783.72,17.53,2.38,328.23,24,7757.15
32179.56,16.3,6.32,127.27,24,20778.23
7060.17,7.71,0.08,175.49,8,3422.93
9525.03,12.0,0.59,1550.02,16,5969.65
10177.87,9.25,1.04,509.43,16,5887.42
13241.32,22.31,1.45,558.75,24,8709.65
18981.08,15.04,0.17,93.58,24,11963.0
3393.1,7.56,5.86,55.95,8,1758.81
6641.23,8.44,2.66,631.92,12,3762.13
5662.35,9.03,1.32,551.18,12,3179.91
8116.15,13.22,0.05,98.3,16,4518.48
17319.01,14.85,0.07,954.33,24,11349.84
10223.36,10.86,0.4,88.62,12,5295.41
8535.42,17.5,1.79,119.56,24,5564.72
7319.38,8.63,1.1,386.82,16,4260.34
6203.36,8.7,0.86,245.83,12,3314.47
8690.19,10.12,0.07,229.24,16,4893.92
19660.81,15.14,3.02,143.31,24,12656.61
4355.62,7.95,1.56,334.45,12,2427.62
5849.07,5.42,3.3,177.37,8,2917.31
5780.1,6.09,3.2,397.87,8,2967.42
3852.56,7.2,1.17,324.61,8,1980.01
3314.54,11.57,0.37,64.29,12,1740.04
23523.41,15.52,1.71,481.0,24,15139.16
6544.54,7.79,0.67,306.42,12,3508.18
4330.7,10.25,3.96,290.44,12,2479.91
5797.87,7.59,1.44,138.99,8,2838.38
1916.04,7.08,1.43,543.91,8,1150.21
6924.66,14.82,0.03,87.8,16,3856.36
4733.81,4.49,0.09,242.71,8,2343.99
3973.53,4.79,1.11,303.37,8,2028.09
4752.72,9.59,7.79,692.3,12,2996.51
22818.4,17.81,2.73,181.22,24,14631.24
8436.57,15.27,0.38,240.44,24,5444.01
6875.27,11.07,0.51,195.78,16,3900.98
9705.69,22.09,0.61,87.39,24,6181.34
3588.34,7.54,5.35,230.4,8,1907.88
5356.12,5.41,0.44,185.18,8,2624.95
12211.34,15.35,2.51,435.41,24,8090.48
6995.3,11.0,2.05,516.13,12,3874.54
6028.82,13.96,0.1,133.28,16,3386.2
8031.82,15.85,0.86,340.27,16,4620.19
6734.55,6.94,0.4,317.38,8,3329.6
10471.5,17.34,0.86,160.36,24,6719.82
4647.67,10.28,2.99,492.73,16,2929.41
7808.85,12.66,1.74,313.8,24,5203.32
3499.18,13.75,1.28,437.96,16,2187.47
2200.88,7.32,1.78,988.41,8,1464.08
8217.08,10.9,0.81,165.29,12,4312.16
6467.85,12.53,3.67,803.89,24,4775.76
6098.88,9.98,0.99,344.94,12,3306.52
4527.16,6.1,0.03,89.48,8,2185.42
3776.4,7.09,0.38,322.01,8,1925.82
5240.03,11.04,1.39,186.99,16,3039.84
7199.56,7.1,0.02,373.69,8,3564.07
10482.22,9.26,1.28,354.55,16,5997.83
3831.34,8.97,0.91,776.6,16,2503.29
11165.18,17.01,2.02,144.78,24,7245.33
14753.26,18.52,1.49,72.08,24,9413.37
5039.49,9.14,2.1,287.74,16,3009.5
7467.45,9.13,1.76,88.93,16,4241.83
3489.11,7.17,5.18,253.5,12,2075.34
6104.68,8.41,2.01,220.16,12,3293.21
15415.76,19.72,3.68,99.48,24,10028.4
986.88,7.92,0.47,217.21,8,562.57
2325.21,15.25,1.28,499.49,16,1568.09
9265.15,15.0,2.85,394.1,24,6251.82
11609.65,9.48,0.39,332.26,16,6564.91
15068.09,14.16,2.81,665.97,24,10025.0
4660.96,9.45,4.4,772.56,12,2865.09
3471.02,7.01,0.05,419.66,8,1811.37
3845.47,6.16,0.9,220.1,8,1930.61
9855.78,14.46,2.22,461.9,24,6602.41
10708.91,17.89,0.55,636.19,24,7084.53
9800.36,14.65,1.68,165.2,16,5557.2
11078.8,7.84,0.96,191.02,12,5796.21
11467.23,10.28,0.01,112.62,16,6369.05
22781.6,22.18,0.14,57.77,24,14324.96
7601.99,6.39,0.71,97.59,8,3663.7
12313.17,10.81,0.1,375.72,16,6957.36
11745.04,18.09,1.08,262.71,24,7589.63
9562.91,23.76,0.74,90.74,24,6104.66
7544.66,8.06,0.43,1205.71,12,4386.61
4657.42,6.82,2.22,229.96,8,2348.32
10250.22,19.21,2.27,230.78,24,6736.52
6171.04,9.29,0.03,437.32,16,3597.19
7883.18,6.07,1.22,581.8,12,4328.29
6899.13,13.97,0.43,159.13,16,3893.91
3174.52,5.03,0.08,281.37,8,1617.96
6091.8,6.13,0.99,281.71,12,3276.77
3548.8,8.96,0.14,763.27,12,2142.77
3488.98,10.05,1.56,364.39,12,1995.52
5652.2,6.62,1.98,279.55,12,3084.41
8257.08,13.52,0.65,515.96,24,5494.54
4947.84,6.69,0.83,489.0,12,2770.27
9864.61,9.0,1.85,241.06,16,5634.92
12382.86,14.39,0.84,260.9,24,7968.01
7105.43,5.65,2.06,195.44,8,3494.41
13380.47,23.49,0.99,79.4,24,8513.75
7705.37,9.12,1.46,167.45,12,4073.07
7623.63,10.89,2.44,344.19,12,4138.73
8319.78,8.54,1.0,238.6,12,4401.94
2071.52,6.32,2.21,178.23,8,1100.06
6971.56,11.8,1.35,328.31,16,4055.11
5074.65,6.42,1.97,180.78,8,2522.32
6423.93,8.65,0.52,362.65,12,3464.44
3594.61,13.64,2.78,177.21,16,2198.28
2078.24,10.43,1.17,241.03,12,1206.86
5633.63,6.41,0.24,301.13,12,3023.59
3832.18,4.96,3.63,98.19,8,1935.91
836.33,5.15,2.06,162.39,8,503.87
18261.35,14.93,4.15,763.33,24,12190.5
4716.29,7.92,0.99,313.69,12,2584.21
6668.3,10.12,0.24,240.77,12,3529.4
5048.83,7.86,3.99,839.78,8,2807.11
6571.78,6.03,1.57,114.65,8,3199.46
10237.94,8.97,1.01,845.92,12,5638.78
16479.42,20.69,1.26,532.13,24,10709.9
1743.0,13.4,2.89,291.29,16,1234.37
11346.46,15.29,0.87,1293.33,24,7844.96
5828.76,11.26,0.94,234.4,16,3363.14
10030.81,6.32,2.13,858.21,12,5576.64
3733.17,4.97,0.46,280.43,8,1891.12
9279.35,9.3,1.63,73.72,12,4847.53
4992.28,7.31,2.22,203.56,12,2722.85
1838.88,5.85,1.15,144.01,8,953.51
7550.56,11.05,0.72,102.99,12,3941.41
3566.18,4.78,0.33,192.02,8,1774.86
6432.26,9.17,0.41,647.47,16,3853.64
3291.76,4.02,0.77,43.84,8,1596.95
12000.57,14.01,3.77,46.92,24,7868.52
9035.49,14.16,1.03,70.25,16,5061.21
13832.97,15.9,1.07,99.01,16,7719.23
14068.24,23.59,0.53,184.76,24,8959.34
15243.81,13.92,1.0,441.91,24,9867.26
8978.78,12.71,0.28,324.63,16,5106.28
4325.74,6.92,0.38,10.91,12,2236.99
10945.29,10.09,0.83,242.63,16,6180.59
3481.75,4.89,0.31,801.31,8,1969.03
4206.98,9.99,0.3,184.95,16,2415.46
3621.81,7.96,1.15,163.17,8,1807.94
14346.39,7.88,1.47,621.52,12,7669.03
9404.3,9.55,4.27,153.35,16,5462.82
15828.87,17.82,4.66,210.65,24,10427.14
15666.66,14.53,0.24,189.39,24,9939.95
5549.66,9.13,3.28,299.46,12,3085.34
6557.99,6.37,0.41,403.77,8,3279.24
3591.28,10.6,0.52,282.44,12,1977.92
2843.79,7.42,1.1,295.48,8,1488.08
5284.29,7.43,1.21,187.38,8,2608.13
8920.75,18.12,0.75,310.73,24,5814.64
1994.24,5.66,1.26,283.42,8,1083.3
4546.31,15.06,0.18,744.41,16,2846.29
5171.11,23.71,2.38,236.11,24,3563.97
19886.28,13.9,1.44,21.62,16,11038.83
7828.72,10.26,0.08,571.44,12,4256.55
12444.71,16.59,0.4,29.9,24,7851.96
5667.89,7.52,1.6,108.26,8,2768.23
4838.54,8.11,0.67,180.24,12,2580.38
4321.36,4.38,0.14,268.41,8,2159.03
4412.71,8.53,1.15,534.67,12,2526.04
7063.12,17.91,0.96,35.77,24,4528.63
11426.75,21.13,0.22,452.92,24,7413.57
16637.71,15.62,5.28,164.32,24,10963.96
4681.8,6.58,1.31,407.14,12,2616.7
11001.05,10.4,1.14,174.59,12,5755.8
3788.44,5.91,3.57,414.26,8,2035.55
5059.79,10.7,0.93,121.11,12,2678.45
18013.95,22.92,1.02,45.36,24,11404.22
3199.31,5.01,2.98,365.94,8,1724.36
7737.65,20.17,1.26,340.9,24,5132.0
12138.42,22.58,0.32,572.95,24,7928.78
27167.34,20.76,1.92,227.82,24,17312.58
4319.61,5.39,0.16,215.77,8,2138.36
7682.59,17.24,2.43,184.12,24,5116.71
6458.75,11.53,0.02,61.19,16,3587.06
3546.08,8.36,2.86,226.2,12,2012.37
3101.3,5.33,1.15,350.8,8,1632.9
5123.5,8.9,0.52,199.26,12,2729.24
906.44,6.74,2.05,116.46,8,519.31
5718.1,6.51,0.33,215.49,12,3034.49
3697.55,7.77,0.29,182.59,8,1832.93
13672.11,9.49,0.69,180.79,16,7648.35
1379.28,7.05,0.27,143.79,8,716.24
10429.56,12.68,3.12,148.05,16,5968.22
2864.45,5.1,0.48,133.54,8,1422.27
6158.12,6.03,0.34,316.97,12,3302.84
4566.83,7.31,0.91,36.34,8,2202.8
6559.21,18.58,0.66,119.45,24,4229.11
4067.19,4.4,4.91,167.47,8,2101.74
8553.9,11.3,1.74,726.19,16,5123.88
3916.92,6.01,1.81,375.19,8,2043.82
1791.17,9.57,0.06,138.36,12,978.41
3466.39,5.62,0.35,370.67,8,1796.82
10516.07,11.45,6.45,257.52,12,5725.86
10629.83,5.51,0.16,271.79,8,5157.29
4710.85,5.64,0.0,397.03,8,2390.61
5667.25,11.74,5.62,372.89,12,3257.47
7826.36,13.8,0.05,97.0,16,4357.96
3645.65,6.99,6.36,278.32,12,2206.73
12282.5,13.08,1.92,173.11,16,6940.63
15193.81,14.0,5.08,426.1,24,10174.52
23838.94,17.02,0.0,222.14,24,15060.04
3028.33,6.84,0.22,390.59,8,1593.5
4843.92,5.64,0.35,7.61,8,2311.32
5778.06,7.77,2.67,147.27,8,2858.6
5468.88,7.56,2.83,102.99,8,2698.1
4041.49,7.97,0.01,366.46,8,2061.0
5855.5,6.12,1.4,393.63,12,3216.22
6922.69,6.05,1.17,414.34,12,3764.25
15514.67,18.92,0.96,302.79,24,9963.18
8083.47,23.32,2.49,308.84,24,5436.43
5523.86,8.49,0.23,124.55,12,2893.52
15429.3,23.59,1.66,174.11,24,9903.65
4230.04,4.9,1.78,303.33,8,2164.13
11358.63,7.3,2.31,64.98,12,5934.14
5681.6,5.76,0.82,287.5,8,2827.04
9524.59,14.24,0.78,465.32,16,5494.59
1565.03,7.99,0.56,269.51,8,859.18
3944.69,6.47,0.3,414.54,12,2206.42
3966.24,12.31,0.21,104.21,16,2242.49
4615.62,5.55,3.3,294.26,8,2376.44
10995.97,9.76,2.12,168.07,12,5784.56
22527.05,21.0,0.25,254.96,24,14275.39
9301.94,7.87,0.38,242.49,12,4886.09
2999.32,7.81,0.51,13.36,8,1440.68
6754.25,13.65,0.68,352.18,16,3912.88
7960.21,10.08,2.0,452.57,12,4341.38
4808.05,15.0,0.05,222.15,24,3131.58
16241.35,11.6,3.13,90.81,16,9145.32
11509.96,14.32,0.22,144.61,24,7308.52
5105.88,7.88,0.04,211.09,8,2507.33
21028.18,21.71,0.23,365.74,24,13390.28
2272.42,4.44,1.44,278.94,8,1217.74
9016.79,8.7,0.28,475.14,16,5194.29
8009.14,7.31,0.4,480.67,12,4322.32
12343.51,17.16,0.51,225.31,24,7897.6
7300.96,15.57,0.17,129.7,24,4657.63
2341.84,10.12,1.45,125.4,12,1303.71
3483.45,10.44,0.21,304.93,16,2065.98
8648.82,23.93,2.96,236.36,24,5794.42
6315.19,13.69,0.37,624.5,16,3777.11
18923.46,20.38,0.55,741.16,24,12288.43
7893.91,10.22,4.7,324.21,16,4728.28
4971.67,4.77,2.68,272.14,8,2523.79
18569.43,18.57,0.29,802.02,24,12075.43
9876.02,12.84,0.99,770.22,24,6667.4
14431.62,14.27,2.59,55.48,24,9296.55
1878.2,6.29,0.49,161.21,8,964.67
13415.62,15.46,1.19,372.99,24,8702.04
4303.94,10.83,0.05,149.76,16,2440.81
2888.24,11.08,3.56,97.45,12,1645.73
5757.53,5.92,6.49,538.67,8,3081.37
10840.44,15.76,3.15,13.94,24,7071.18
9541.12,13.55,0.07,58.83,24,6018.32
12809.25,22.36,1.21,418.35,24,8346.52
5516.87,5.66,2.37,282.39,8,2780.08
3829.36,14.46,1.33,393.52,16,2351.68
2712.32,6.72,0.44,182.97,8,1368.13
34301.18,12.6,1.85,122.44,24,21725.76
5079.63,8.19,1.01,268.24,12,2752.58
4064.74,10.79,0.21,287.33,16,2378.49
5949.74,9.01,3.1,192.66,12,3240.05
4141.62,8.08,0.98,327.14,12,2294.65
6090.56,4.45,0.21,139.51,8,2951.32
8435.47,9.35,1.4,349.41,16,4873.6
13858.48,8.75,4.89,246.77,16,7989.42
2560.31,6.64,1.5,277.29,8,1355.04
6492.32,4.75,7.12,199.31,8,3313.18
6389.03,6.44,0.02,24.15,12,3288.47
6033.64,7.89,1.51,480.03,8,3083.18
1518.4,5.76,0.66,123.81,8,783.05
4142.08,10.34,1.25,424.93,12,2344.87
6966.39,13.71,0.12,199.4,16,3933.38
3034.76,9.81,0.1,254.29,16,1790.54
14633.25,18.93,2.48,338.19,24,9557.41
21888.76,22.89,0.5,163.59,24,13849.53
6827.95,15.68,0.72,25.54,16,3809.31
12704.86,11.16,3.75,331.02,16,7334.93
9176.43,18.87,7.32,71.81,24,6411.5
3532.13,7.39,0.58,752.23,12,2144.97
12349.61,21.8,1.68,155.55,24,7964.76
5570.12,9.86,0.45,1007.66,16,3541.63
10253.86,15.52,0.14,266.14,24,6576.48
9225.7,9.98,0.2,475.26,12,4937.3
2208.95,6.11,0.8,226.9,8,1153.68
2661.74,5.52,0.63,207.26,8,1357.63
3203.48,6.83,1.08,306.72,8,1662.93
6779.27,10.06,1.25,855.13,16,4179.7
7616.71,14.4,0.79,344.48,24,5017.77
3010.14,6.03,3.66,147.34,12,1732.71
7284.71,22.85,2.19,60.52,24,4783.92
5027.69,13.59,0.62,392.97,24,3404.61
3638.81,6.06,0.61,113.03,8,1785.1
20641.28,14.71,0.26,791.68,24,13366.84
7720.32,19.41,1.5,183.23,24,5060.99
9079.97,6.71,2.51,809.66,12,5081.91
3803.01,13.81,4.22,286.48,24,2888.48
5200.39,17.79,0.54,335.32,24,3477.06
3322.9,7.59,3.89,320.62,12,1972.99
9372.05,8.02,3.83,951.7,12,5336.46
5584.27,4.97,0.16,402.51,8,2811.02
5351.26,20.66,0.05,642.98,24,3685.92
4623.99,7.44,2.4,136.55,12,2512.4
5968.15,11.4,1.05,233.45,12,3195.28
5719.08,23.8,1.41,141.82,24,3777.42
6183.98,4.33,2.2,94.11,8,3020.84
12019.67,14.79,1.63,210.48,16,6797.97
8866.51,8.68,2.13,348.79,16,5147.13
5359.64,11.39,4.74,381.91,16,3359.32
3711.15,7.23,0.11,60.64,8,1788.48
8102.85,14.53,0.14,416.01,16,4657.44
6317.8,8.16,1.14,245.59,16,3647.48
4873.68,4.15,1.85,81.73,8,2386.03
9603.03,9.06,0.7,142.53,16,5389.52
2739.96,8.61,1.34,234.87,12,1549.88
7139.83,15.36,0.57,276.19,16,4085.92
9747.55,14.07,0.94,587.64,16,5680.3
10964.64,11.59,1.21,414.92,12,5839.38
1986.68,6.83,0.09,513.44,8,1143.38
2980.16,4.83,0.84,350.83,8,1568.56
20081.24,16.17,2.41,860.04,24,13232.79
18374.27,12.47,2.22,317.31,24,11870.09
2801.55,6.7,2.62,43.67,8,1403.65
17737.65,21.28,4.2,413.65,24,11688.34
2792.14,7.56,0.4,80.69,8,1365.95
1819.84,5.91,0.51,349.08,8,1009.73
3841.69,5.6,0.88,152.6,8,1902.42
13917.1,18.19,0.84,44.27,24,8819.79
3606.84,6.88,1.27,87.13,8,1773.93
3121.17,9.62,1.02,253.02,16,1883.3
8438.61,12.6,1.37,412.78,16,4902.14
7492.94,14.59,0.82,163.91,16,4242.63
7498.24,17.11,1.17,95.78,24,4849.07
3963.32,11.95,2.62,130.03,12,2178.24
14919.95,8.37,0.05,972.51,16,8657.47
5813.88,10.31,0.11,487.58,12,3189.17
6886.62,10.95,0.4,60.97,16,3841.55
5386.33,5.43,3.22,65.89,8,2652.81
3555.13,7.93,2.88,194.78,12,2004.67
3322.28,10.84,1.07,106.35,12,1785.81
12860.98,8.43,0.36,300.71,12,6735.31
3769.76,4.02,1.04,333.88,8,1941.56
4303.69,11.98,3.67,105.44,12,2379.14
3967.13,22.07,1.14,81.19,24,2625.75
6528.26,15.47,2.51,278.56,24,4447.75
13279.33,19.64,1.43,812.24,24,8860.69
4354.69,15.9,0.04,287.6,16,2529.97
1605.3,7.11,0.74,470.87,12,1044.93
9538.0,14.47,2.29,477.86,24,6417.69
7516.96,8.76,3.87,320.03,12,4123.72
6540.88,23.45,0.38,333.6,24,4302.51
14601.63,11.84,3.49,249.09,12,7715.38
4470.13,6.5,1.65,214.73,12,2439.69
16744.95,13.21,0.42,350.53,24,10712.54
4296.89,6.44,0.63,292.87,8,2167.38
5328.16,7.64,2.52,16.61,8,2591.31
11511.73,22.61,1.5,347.48,24,7521.74
3369.34,7.39,1.49,344.47,8,1765.09
3514.25,6.65,0.1,490.16,8,1860.03
5785.28,7.08,0.24,654.11,8,3004.95
3485.83,7.45,0.14,271.31,8,1763.18
9884.86,9.95,2.14,250.08,16,5664.81
7163.75,7.5,0.38,122.66,8,3458.12
9351.12,13.82,0.29,270.24,16,5287.54
5584.58,8.5,0.96,379.02,12,3055.7
9396.87,9.83,0.91,159.12,16,5293.83
13492.27,9.01,0.67,161.8,16,7539.81
10867.21,23.55,0.88,303.86,24,7042.96
3719.59,11.99,3.55,582.61,12,2273.77
11009.58,8.16,0.09,297.6,16,6203.46
2692.35,11.43,2.88,301.98,12,1606.89
3432.31,5.0,0.32,93.54,8,1673.2
11338.45,14.82,0.17,130.45,24,7190.06
2986.42,7.97,2.15,189.64,12,1685.52
5579.15,10.93,1.97,182.18,16,3253.69
10747.2,10.28,2.0,76.92,16,6055.76
10114.5,9.18,0.34,207.52,16,5682.83
8015.85,14.23,1.74,574.01,16,4759.4
13637.76,17.01,0.76,60.69,24,8645.89
3080.18,7.44,0.0,151.78,8,1521.55
7634.74,13.25,0.36,127.02,16,4281.34
14715.32,10.72,0.06,212.11,16,8205.62
3506.09,11.92,0.37,257.14,16,2064.95
3239.91,6.22,0.84,157.69,12,1756.92
5018.1,6.5,2.09,152.71,8,2487.21
3296.59,4.08,1.66,362.6,8,1740.99
8465.41,10.46,2.39,311.35,16,4922.6
3908.55,16.35,1.01,296.59,24,2687.25
5659.9,6.59,2.64,116.56,8,2789.84
7713.14,10.88,1.29,175.67,16,4392.73
3628.55,11.94,3.31,872.86,12,2339.35
3878.98,7.57,1.89,284.78,12,2173.94
6076.29,15.76,0.84,200.6,16,3479.62
11799.57,15.56,0.18,203.27,24,7517.05
3948.19,6.91,3.33,226.8,8,2034.13
17900.44,23.57,0.36,291.92,24,11402.75
8942.19,11.09,1.24,181.98,12,4705.94
6435.49,7.84,1.56,274.33,12,3469.63
1743.09,8.47,2.15,247.51,12,1071.63
4606.86,7.02,2.44,162.15,8,2303.02
3288.05,18.15,0.42,173.77,24,2185.52
2971.29,10.94,0.63,416.72,16,1854.75
8062.75,9.59,2.84,662.59,16,4879.86
10992.93,16.37,1.31,412.54,24,7213.35
2867.02,9.94,0.26,149.27,12,1541.8
1727.64,9.13,0.32,168.2,12,967.3
19366.66,10.58,0.13,47.79,16,10698.97
2546.61,4.3,0.84,373.92,8,1371.53
3018.36,10.92,0.34,176.64,12,1633.59
4403.53,7.31,5.63,177.46,8,2280.76
14485.06,15.52,0.16,393.08,24,9295.51
2596.55,11.34,1.69,346.09,12,1534.7
4589.84,10.75,0.62,179.71,16,2640.34
5417.64,7.48,1.51,231.25,8,2694.74
4008.69,8.16,0.22,212.73,16,2314.5
10598.13,13.42,4.59,517.01,16,6299.0
7405.35,11.15,4.37,641.32,12,4217.22
17470.8,12.8,1.93,321.51,24,11281.51
8573.85,13.93,1.6,725.24,24,5880.57
17138.95,22.34,1.19,198.52,24,10948.25
26855.26,17.64,0.28,67.92,24,16896.88
13155.14,15.65,1.21,224.31,16,7408.6
20656.38,17.33,1.15,494.06,24,13300.21
5574.04,12.8,2.38,289.08,16,3318.81
7893.07,14.98,0.16,306.86,24,5118.85
5011.37,9.21,1.76,761.08,12,2948.53
1741.46,7.24,0.22,117.77,8,877.32
7614.7,8.75,0.26,165.11,12,3984.09
8651.64,10.09,1.82,333.87,16,5006.71
4132.05,11.49,0.46,44.98,12,2154.56
11388.11,11.37,0.09,31.32,16,6293.31
11714.43,13.95,0.29,447.56,16,6668.93
7733.12,15.87,2.1,41.63,16,4384.02
3986.49,7.42,1.21,300.46,8,2035.25
2252.91,6.46,0.12,206.33,8,1152.22
2471.62,4.7,3.45,269.41,8,1351.75
15944.91,23.96,0.59,359.54,24,10230.07
6632.37,10.98,0.26,350.42,16,3823.99
901.97,4.5,3.28,365.76,8,639.5
3041.32,6.53,0.49,198.08,12,1659.47
5341.42,10.24,2.16,1143.78,16,3561.34
6288.08,9.66,0.08,271.32,12,3341.32
7992.74,8.69,0.14,101.76,16,4456.52
2407.15,10.54,0.52,267.91,16,1471.9
19873.86,20.82,1.38,274.96,24,12717.63
4347.49,22.72,0.34,447.46,24,2982.16
7128.89,8.49,0.15,1253.22,12,4183.39
11842.19,10.23,1.04,956.16,16,7003.7
3538.47,5.5,3.66,1009.36,8,2147.86
1601.67,6.47,4.89,646.88,8,1114.61
2308.74,6.17,0.18,120.22,8,1146.9
9919.69,12.57,0.13,118.83,24,6291.47
10027.02,7.09,1.97,84.4,8,4837.54
4517.13,7.44,0.12,431.51,12,2500.91
18653.28,15.66,1.71,697.27,16,10674.28
6110.26,18.22,1.25,363.71,24,4121.93
5976.54,14.53,3.9,223.69,16,3586.8
11505.95,15.51,0.32,295.38,24,7391.28
2850.13,6.88,1.47,217.78,12,1603.75
11205.73,15.96,0.2,375.79,24,7233.92
5716.5,13.68,0.21,101.38,16,3205.39
5938.27,10.12,2.29,540.99,12,3350.76
3288.04,7.68,3.0,169.44,8,1691.39
4541.2,11.92,0.28,300.86,12,2464.45
7238.45,8.42,0.75,234.99,12,3837.14
4376.62,10.43,0.14,298.71,12,2374.2
3287.76,6.0,0.28,328.07,8,1694.06
8606.1,12.89,0.88,504.18,16,5010.68
10232.63,7.78,0.5,732.1,12,5571.19
5453.93,5.7,1.62,151.23,8,2683.55
1004.01,5.49,1.59,238.68,8,602.79
4854.57,6.35,0.92,393.37,8,2477.09
6569.0,7.07,0.49,400.37,8,3285.01
13035.12,8.27,1.05,241.37,12,6823.94
6309.49,9.04,5.15,91.73,16,3773.45
12332.16,23.58,0.4,248.58,24,7892.22
5449.32,20.76,2.81,763.78,24,4043.51
7757.49,8.1,2.4,376.42,12,4219.5
2881.96,5.55,2.11,166.42,8,1478.17
5021.77,14.96,0.2,57.46,16,2802.73
9608.32,18.74,1.62,256.09,24,6291.8
7062.34,10.99,0.76,600.57,12,3899.01
8608.53,15.68,0.44,89.54,16,4804.93
5794.51,20.95,0.45,395.71,24,3872.06
9964.3,15.13,0.29,78.75,24,6311.88
9478.27,9.12,2.25,318.99,12,5073.05
9115.92,6.57,0.04,102.44,8,4370.39
4593.05,7.53,2.22,168.96,8,2294.43
5129.36,12.49,2.31,534.77,16,3180.05
4230.45,5.0,0.43,501.78,8,2211.77
2685.14,4.93,2.38,108.26,8,1368.09
5504.65,15.45,0.08,645.07,16,3325.3
7720.35,14.37,1.75,420.12,16,4528.77
9408.35,12.55,3.0,382.15,16,5503.91
10738.09,14.0,0.74,810.07,16,6315.09
2386.17,11.4,1.87,261.21,12,1397.53
7163.96,14.63,0.82,515.67,16,4218.3
13632.31,14.19,3.19,253.41,24,8947.45
1743.71,7.45,2.41,247.3,8,975.23
5468.0,10.73,0.87,479.34,12,3034.65
1761.63,6.69,1.63,39.31,8,886.92
2933.24,4.96,1.6,344.98,8,1560.33
8527.42,13.78,1.74,111.07,24,5551.29
1061.39,7.47,0.98,207.11,12,664.48
8663.07,8.63,2.65,61.57,12,4561.91
8182.27,5.11,0.25,315.09,8,4013.2
5960.22,17.7,0.67,143.65,24,3867.07
8246.42,20.31,0.76,179.5,24,5326.09
5841.81,11.09,1.69,165.12,16,3376.53
2189.54,6.21,2.25,128.86,8,1137.86
4534.03,20.12,0.46,134.38,24,2949.96
10656.41,11.44,0.91,94.11,16,5959.09
10773.01,14.89,2.81,128.44,16,6133.27
10972.71,10.38,0.73,307.83,16,6219.73
4596.74,12.11,0.56,241.03,16,2668.13
5031.82,7.08,0.32,184.9,8,2468.09
13982.31,12.23,1.57,121.65,16,7836.73
13046.65,16.48,0.99,93.66,24,8311.99
9310.85,14.47,0.49,46.24,16,5175.28
3902.24,7.7,0.67,131.46,12,2079.9
8865.75,11.09,1.02,250.67,16,5047.79
4270.42,5.91,3.16,68.09,8,2122.48
6214.96,10.63,1.46,507.15,16,3723.75
8466.22,12.13,1.33,292.02,16,4861.22
2658.38,4.47,3.64,757.09,8,1632.18
3350.88,4.57,0.5,253.23,8,1699.82
4918.68,16.02,1.89,445.39,24,3470.68
6746.3,6.15,0.37,482.84,12,3674.4
4546.05,4.89,0.74,604.93,8,2408.16
10624.56,11.96,0.05,59.6,16,5883.0
12496.18,14.03,0.98,452.37,24,8148.48
5517.32,8.72,5.64,745.82,12,3336.42
7914.96,14.76,0.94,415.47,24,5253.88
7765.92,9.7,0.59,579.01,12,4245.08
14802.81,21.63,3.64,295.19,24,9740.19
8385.36,20.18,0.45,76.72,24,5334.5
3820.63,10.28,0.36,49.3,12,1992.92
4448.88,8.96,0.9,384.83,16,2668.03
3317.13,8.58,1.78,109.02,16,1964.85
11920.66,11.76,2.18,372.36,16,6843.09
4220.16,9.62,1.02,236.12,12,2298.62
2626.64,4.44,8.59,217.14,8,1515.35
10507.73,22.23,0.96,631.34,24,6990.74
6761.06,11.68,7.95,66.74,16,4150.5
15650.07,13.44,1.4,221.34,24,10044.36
8650.54,16.79,2.13,56.14,24,5632.91
6396.31,7.51,0.61,97.06,12,3342.8
4985.84,9.65,2.74,227.23,16,2984.75
8735.45,20.57,0.01,329.07,24,5645.57
11929.0,14.2,0.42,151.97,24,7592.03
6850.28,12.04,0.82,339.05,16,3966.8
11914.22,20.0,0.21,556.0,24,7770.53
3205.17,4.13,1.21,309.57,8,1667.68
11690.22,14.71,0.09,322.13,24,7500.96
4822.03,11.92,3.54,973.24,12,3001.16
1616.06,4.07,0.16,96.48,8,808.12
6184.01,10.38,2.81,177.2,12,3343.71
6799.17,10.72,1.06,62.4,16,3827.05
16887.5,13.02,1.38,187.34,24,10801.16
3180.27,11.33,1.04,11.49,12,1672.3
14956.44,10.27,8.26,502.24,16,8876.16
5593.88,6.67,0.14,429.42,8,2825.34
3377.32,6.41,0.79,316.7,8,1743.07
15542.07,15.23,6.06,187.68,24,10354.47
5779.1,11.1,3.68,68.37,12,3120.89
16234.08,9.9,3.25,376.58,16,9274.61
17649.89,23.76,0.49,280.69,24,11250.89
8652.62,10.23,0.41,872.42,16,5177.81
2198.55,7.15,0.78,179.68,8,1130.18
9751.72,14.4,1.85,356.51,16,5624.65
6030.55,6.96,0.92,44.53,8,2901.43
