route_length,traffic_score,vehicle_type,delivery_count,co2_kg
9.8,6,ev,13,0.67
26.14,10,van,33,6.33
22.19,4,mini_truck,13,4.32
10.17,10,two_wheeler,58,1.57
17.11,10,two_wheeler,23,2.35
16.19,6,two_wheeler,36,1.9
6.11,4,van,6,0.97
15.64,3,van,8,2.34
44.42,7,van,19,8.8
8.3,10,van,15,1.88
17.74,5,ev,23,1.18
5.67,3,two_wheeler,39,0.56
17.81,6,two_wheeler,33,2.06
5.86,3,van,43,0.99
19.35,2,ev,46,1.15
16.68,4,van,37,2.96
7.15,1,mini_truck,61,1.33
10.65,10,mini_truck,36,3.12
10.98,9,ev,10,0.86
20.4,6,two_wheeler,25,2.3
7.22,9,van,36,1.68
5.96,10,mini_truck,32,1.72
12.88,8,two_wheeler,6,1.5
23.29,9,mini_truck,44,6.68
3.33,7,ev,28,0.25
4.57,2,van,46,0.73
13.21,8,two_wheeler,12,1.58
9.65,4,ev,39,0.64
12.51,1,two_wheeler,26,1.01
6.51,7,two_wheeler,28,0.78
16.27,2,van,49,2.62
16.83,5,ev,67,1.3
6.96,4,two_wheeler,9,0.65
16.71,6,two_wheeler,24,1.87
9.24,8,van,21,1.94
23.5,6,two_wheeler,10,2.5
11.16,7,ev,4,0.77
21.31,8,two_wheeler,9,2.52
10.53,6,two_wheeler,48,1.28
9.85,9,two_wheeler,25,1.3
20.81,6,van,84,4.85
9.08,6,two_wheeler,29,1.04
23.49,6,van,64,5.14
8.86,3,mini_truck,54,1.86
21.3,6,two_wheeler,8,2.25
25.21,8,two_wheeler,87,3.87
14.59,9,two_wheeler,56,2.14
20.45,4,two_wheeler,5,1.89
48.86,9,van,36,11.4
45.07,5,van,46,8.78
6.94,3,two_wheeler,40,0.68
6.09,1,van,18,0.82
20.78,7,van,46,4.53
4.88,2,van,14,0.7
4.8,2,ev,12,0.25
19.08,9,two_wheeler,38,2.63
10.03,8,two_wheeler,26,1.26
13.82,1,van,26,1.91
5.93,2,van,63,1.0
3.96,5,van,26,0.72
14.57,2,van,66,2.48
19.77,6,van,9,3.57
20.02,3,ev,83,1.43
12.95,4,van,19,2.15
5.59,5,mini_truck,36,1.26
49.84,7,ev,3,3.44
30.48,4,van,21,5.11
7.88,5,mini_truck,23,1.69
25.52,5,van,45,4.95
7.67,6,van,5,1.36
17.71,8,two_wheeler,22,2.2
13.42,10,two_wheeler,21,1.83
2.72,2,van,16,0.39
44.49,5,mini_truck,15,9.27
61.65,8,two_wheeler,23,7.67
43.97,2,mini_truck,8,7.32
3.41,5,van,77,0.73
11.9,5,two_wheeler,22,1.25
6.42,6,two_wheeler,13,0.69
18.57,8,two_wheeler,8,2.18
16.04,7,ev,14,1.16
10.92,5,van,29,2.0
13.25,8,van,16,2.74
26.32,5,ev,10,1.67
6.55,5,van,56,1.32
13.29,9,van,34,3.08
6.48,6,two_wheeler,45,0.78
18.91,1,van,22,2.57
2.82,5,ev,32,0.19
15.19,4,mini_truck,25,3.09
41.45,1,mini_truck,22,6.74
18.07,1,ev,31,0.94
14.12,5,van,18,2.49
6.23,2,mini_truck,50,1.21
1.2,7,van,13,0.23
13.71,8,van,26,2.94
14.4,3,van,13,2.19
11.87,8,two_wheeler,75,1.76
29.32,8,van,44,6.69
29.41,8,van,43,6.69
26.07,8,van,17,5.4
20.54,3,van,31,3.34
12.47,2,two_wheeler,7,1.02
19.21,2,van,46,3.07
27.72,7,van,15,5.41
10.97,6,ev,55,0.86
19.55,3,ev,29,1.17
17.53,6,ev,53,1.37
10.42,8,van,12,2.12
15.97,3,van,23,2.52
3.57,2,two_wheeler,35,0.32
38.21,9,van,33,8.82
17.65,8,two_wheeler,31,2.26
6.12,6,van,9,1.11
4.96,6,ev,9,0.33
31.38,5,mini_truck,36,7.06
9.73,10,van,16,2.21
22.23,7,two_wheeler,13,2.53
2.66,1,van,37,0.38
11.03,6,two_wheeler,23,1.23
22.56,8,mini_truck,19,5.63
20.28,8,ev,19,1.57
23.19,8,van,67,5.71
24.78,6,mini_truck,75,6.72
25.29,1,ev,50,1.41
9.24,9,two_wheeler,12,1.16
11.62,2,van,18,1.68
4.94,5,mini_truck,21,1.05
24.24,6,two_wheeler,19,2.67
19.81,3,ev,24,1.16
19.26,2,mini_truck,39,3.59
11.1,3,two_wheeler,54,1.15
15.45,8,ev,63,1.39
23.46,8,van,67,5.77
21.92,2,two_wheeler,57,2.13
3.48,4,ev,12,0.21
6.15,8,van,53,1.45
9.55,4,ev,44,0.64
12.83,8,two_wheeler,71,1.88
41.22,8,two_wheeler,34,5.34
3.89,8,ev,25,0.31
10.79,8,mini_truck,58,3.09
15.12,2,ev,32,0.85
9.12,9,van,42,2.17
13.62,2,ev,31,0.77
23.26,6,van,42,4.74
11.87,5,two_wheeler,39,1.33
29.27,4,van,44,5.32
11.0,8,mini_truck,14,2.69
4.83,5,two_wheeler,37,0.54
18.51,6,van,14,3.41
19.99,6,two_wheeler,33,2.32
8.5,7,van,14,1.65
11.35,5,van,63,2.34
15.04,1,mini_truck,63,2.81
14.68,9,mini_truck,31,4.02
31.69,8,two_wheeler,43,4.23
29.68,4,mini_truck,6,5.62
22.64,6,van,24,4.32
21.46,2,mini_truck,21,3.75
19.39,1,van,14,2.56
13.2,9,two_wheeler,51,1.9
6.93,5,van,13,1.2
2.02,10,two_wheeler,10,0.26
36.79,3,two_wheeler,28,3.48
5.4,1,mini_truck,34,0.92
23.63,10,ev,25,2.06
23.33,1,ev,46,1.28
21.42,4,mini_truck,65,4.99
6.38,8,two_wheeler,26,0.8
14.91,8,ev,21,1.16
21.08,1,mini_truck,31,3.54
5.3,4,van,9,0.85
15.76,9,two_wheeler,35,2.15
12.38,4,ev,38,0.82
3.23,7,two_wheeler,59,0.43
6.2,5,mini_truck,8,1.26
7.26,1,van,56,1.11
9.22,6,van,32,1.81
12.74,9,ev,41,1.12
20.11,4,two_wheeler,37,2.1
32.5,8,mini_truck,4,7.66
28.09,8,two_wheeler,20,3.46
1.82,6,ev,10,0.12
11.9,1,two_wheeler,71,1.12
20.13,7,van,8,3.83
5.04,2,mini_truck,30,0.91
11.12,4,two_wheeler,29,1.13
12.79,8,two_wheeler,13,1.53
34.06,7,van,15,6.65
16.91,5,van,15,2.95
31.08,1,ev,30,1.61
13.03,3,van,18,2.02
3.07,6,van,77,0.7
23.33,2,van,17,3.36
11.12,3,mini_truck,39,2.22
7.25,2,van,29,1.09
6.39,4,ev,48,0.44
35.95,8,van,15,7.4
17.09,5,mini_truck,14,3.55
4.0,7,two_wheeler,30,0.49
16.82,4,van,20,2.81
22.36,5,van,17,3.93
8.25,5,ev,65,0.63
24.6,1,mini_truck,37,4.22
27.91,10,van,53,7.23
16.76,10,ev,57,1.63
11.59,10,two_wheeler,34,1.65
7.44,8,ev,12,0.56
14.6,8,van,32,3.2
8.23,3,two_wheeler,9,0.73
2.14,8,two_wheeler,44,0.29
9.5,3,two_wheeler,19,0.87
12.12,4,van,26,2.07
12.6,2,two_wheeler,31,1.12
6.98,7,van,6,1.32
19.99,8,mini_truck,54,5.64
12.02,2,mini_truck,14,2.05
2.26,5,van,33,0.42
15.32,5,mini_truck,35,3.43
8.15,10,mini_truck,15,2.21
10.85,2,ev,13,0.57
2.95,9,mini_truck,32,0.81
35.97,9,two_wheeler,3,4.36
8.32,1,mini_truck,12,1.3
16.58,9,van,29,3.77
4.31,3,van,72,0.8
9.61,1,van,28,1.34
24.12,9,two_wheeler,40,3.35
13.01,8,van,29,2.82
8.89,4,two_wheeler,18,0.87
21.1,6,mini_truck,21,4.77
15.66,9,van,12,3.35
33.71,6,two_wheeler,15,3.66
9.78,2,van,33,1.49
37.33,2,van,26,5.56
9.81,6,mini_truck,29,2.28
17.2,8,two_wheeler,49,2.34
10.01,10,van,22,2.33
8.27,2,van,33,1.26
9.7,1,van,12,1.27
8.67,6,ev,26,0.62
16.99,6,two_wheeler,26,1.92
66.29,3,ev,12,3.73
29.9,1,two_wheeler,28,2.44
62.96,3,ev,70,4.32
8.22,6,ev,23,0.58
45.96,10,two_wheeler,14,6.1
11.54,8,mini_truck,17,2.86
19.19,3,van,22,3.02
37.78,2,ev,11,1.97
5.31,4,ev,50,0.36
9.14,5,mini_truck,40,2.09
4.06,4,van,41,0.73
16.56,9,mini_truck,42,4.72
24.47,10,van,35,5.96
27.88,2,van,31,4.23
10.63,1,van,16,1.41
9.3,5,van,14,1.62
14.2,7,two_wheeler,12,1.61
25.52,2,ev,59,1.58
3.8,3,van,18,0.59
10.51,7,two_wheeler,7,1.17
18.19,7,mini_truck,25,4.41
26.19,9,van,56,6.54
18.66,4,two_wheeler,21,1.84
0.58,1,two_wheeler,18,0.05
8.36,2,van,24,1.24
42.8,1,mini_truck,35,7.29
19.05,10,van,15,4.32
5.93,5,mini_truck,16,1.24
18.93,10,van,16,4.31
8.2,2,two_wheeler,25,0.71
16.49,2,ev,25,0.91
7.52,6,mini_truck,16,1.67
27.85,6,van,15,5.15
22.36,9,van,69,5.82
7.73,8,mini_truck,13,1.89
25.34,10,two_wheeler,50,3.82
15.17,9,van,27,3.43
1.84,2,two_wheeler,33,0.17
11.25,9,mini_truck,18,2.94
9.44,1,two_wheeler,8,0.72
25.72,8,two_wheeler,9,3.04
6.64,7,two_wheeler,34,0.82
4.97,4,two_wheeler,37,0.52
10.51,1,two_wheeler,14,0.81
38.93,1,van,10,5.06
8.15,6,mini_truck,44,2.0
7.84,7,van,30,1.62
56.01,3,two_wheeler,40,5.52
16.23,10,van,84,4.64
13.72,10,mini_truck,41,4.08
33.98,7,mini_truck,45,8.83
7.93,1,mini_truck,48,1.41
17.45,6,van,20,3.29
17.34,4,two_wheeler,28,1.75
28.76,1,ev,21,1.44
35.79,5,two_wheeler,42,4.04
3.49,5,van,56,0.7
8.53,7,two_wheeler,42,1.08
11.73,3,ev,72,0.81
16.62,3,van,36,2.75
5.48,10,mini_truck,20,1.51
28.1,7,van,61,6.44
16.57,5,mini_truck,14,3.44
15.16,6,two_wheeler,56,1.9
15.94,5,two_wheeler,48,1.84
20.61,10,mini_truck,11,5.5
7.92,9,mini_truck,25,2.12
19.64,7,mini_truck,7,4.45
18.79,9,van,18,4.11
12.95,7,two_wheeler,10,1.46
59.89,1,two_wheeler,37,5.05
19.53,2,two_wheeler,30,1.73
9.4,2,mini_truck,10,1.58
3.41,3,van,65,0.62
41.32,7,two_wheeler,68,5.69
30.53,10,van,48,7.78
6.18,6,mini_truck,16,1.37
2.65,8,van,65,0.65
18.27,4,two_wheeler,46,1.96
36.87,4,van,18,6.11
15.46,9,mini_truck,21,4.09
7.91,6,van,44,1.62
26.55,10,ev,16,2.24
20.06,4,van,8,3.2
20.34,1,van,37,2.92
18.55,4,van,15,3.04
12.74,7,mini_truck,17,3.0
18.06,7,van,21,3.61
1.96,9,two_wheeler,21,0.25
1.48,6,van,59,0.32
3.95,3,van,13,0.6
6.53,8,van,53,1.54
5.47,5,ev,27,0.37
24.29,6,mini_truck,14,5.35
11.62,7,two_wheeler,34,1.43
2.05,7,two_wheeler,24,0.24
33.84,4,ev,24,2.13
19.06,4,van,35,3.36
6.17,7,van,27,1.26
15.61,9,van,43,3.73
11.85,1,two_wheeler,18,0.93
10.66,10,van,53,2.76
7.53,6,van,41,1.53
15.49,5,ev,26,1.04
5.72,6,ev,5,0.38
19.71,10,van,19,4.53
4.02,3,ev,33,0.24
21.8,4,ev,22,1.36
11.99,2,van,4,1.64
20.15,10,two_wheeler,36,2.89
46.45,7,van,36,9.79
4.79,9,two_wheeler,32,0.65
10.5,2,mini_truck,7,1.74
22.83,8,van,38,5.1
12.41,7,van,26,2.52
14.2,8,two_wheeler,16,1.72
12.41,8,van,14,2.54
17.82,1,ev,28,0.92
21.4,1,two_wheeler,15,1.67
3.34,10,mini_truck,37,0.98
21.9,6,two_wheeler,54,2.73
35.04,4,van,32,6.11
8.15,6,two_wheeler,24,0.91
14.07,4,van,34,2.47
17.3,7,van,82,4.23
16.9,6,ev,7,1.12
7.35,6,van,13,1.35
6.55,8,van,13,1.34
21.07,7,ev,42,1.68
23.76,1,two_wheeler,32,1.97
34.69,9,mini_truck,9,8.76
3.43,2,van,16,0.49
13.68,5,mini_truck,31,3.02
15.36,2,two_wheeler,39,1.41
14.69,6,mini_truck,21,3.32
64.72,1,mini_truck,28,10.76
19.2,9,two_wheeler,9,2.38
12.38,5,van,36,2.33
6.0,9,ev,4,0.46
2.54,8,van,85,0.66
5.94,8,mini_truck,26,1.52
4.71,6,van,19,0.88
5.86,7,mini_truck,26,1.42
12.74,3,ev,39,0.79
37.39,7,two_wheeler,39,4.68
19.82,7,van,27,4.05
15.61,6,mini_truck,18,3.49
28.39,2,van,24,4.2
3.6,7,van,11,0.69
1.73,4,two_wheeler,72,0.2
6.86,4,ev,22,0.43
17.17,9,mini_truck,33,4.74
3.92,7,van,6,0.74
4.74,1,van,38,0.68
9.45,2,two_wheeler,22,0.81
31.65,3,two_wheeler,43,3.15
33.35,5,van,34,6.23
10.41,1,ev,11,0.5
8.25,3,two_wheeler,44,0.82
11.58,7,two_wheeler,75,1.63
6.43,1,van,5,0.82
22.12,3,two_wheeler,39,2.17
12.52,3,mini_truck,20,2.34
17.46,3,ev,15,0.99
5.02,9,two_wheeler,41,0.7
16.43,10,two_wheeler,46,2.44
10.0,8,van,13,2.04
19.91,5,two_wheeler,58,2.37
9.38,4,mini_truck,60,2.15
15.78,5,ev,29,1.07
18.99,1,van,15,2.52
21.34,6,van,29,4.15
11.79,2,ev,54,0.72
10.99,1,two_wheeler,47,0.96
19.99,7,mini_truck,45,5.2
27.29,7,two_wheeler,34,3.35
17.02,9,van,28,3.86
15.82,7,van,14,3.08
6.75,3,mini_truck,29,1.3
32.89,6,mini_truck,66,8.66
19.11,3,two_wheeler,42,1.9
8.84,10,van,25,2.08
54.6,8,van,37,12.16
72.54,10,van,24,17.0
5.89,9,ev,30,0.5
4.09,9,ev,21,0.34
11.65,3,van,32,1.9
6.62,8,van,39,1.49
9.35,3,ev,25,0.55
7.04,1,van,21,0.95
4.82,7,van,79,1.17
24.6,7,van,48,5.4
27.93,7,two_wheeler,25,3.32
17.19,3,mini_truck,2,3.0
43.84,3,two_wheeler,46,4.41
27.47,9,ev,12,2.18
5.31,5,two_wheeler,20,0.55
16.62,7,two_wheeler,49,2.15
15.09,4,ev,51,1.04
35.07,2,mini_truck,9,5.86
4.4,4,van,34,0.77
14.99,4,mini_truck,78,3.64
18.39,1,van,17,2.45
27.5,7,van,10,5.27
6.27,6,two_wheeler,59,0.79
24.6,2,mini_truck,53,4.81
4.82,4,two_wheeler,26,0.48
13.05,6,van,39,2.63
7.61,9,mini_truck,24,2.03
5.19,9,van,22,1.15
5.96,9,mini_truck,13,1.53
5.87,6,mini_truck,23,1.34
7.77,9,ev,15,0.62
9.81,1,two_wheeler,16,0.77
6.74,9,mini_truck,46,1.95
5.43,10,two_wheeler,23,0.75
16.36,1,mini_truck,21,2.65
45.94,9,van,27,10.38
10.25,10,two_wheeler,33,1.46
0.98,3,mini_truck,29,0.19
7.42,7,mini_truck,7,1.68
2.5,8,van,62,0.61
7.71,4,ev,24,0.48
6.14,2,two_wheeler,23,0.53
18.33,6,van,11,3.34
36.85,8,van,45,8.44
25.87,3,van,13,3.94
34.61,7,ev,39,2.73
21.61,6,van,21,4.08
15.97,8,two_wheeler,24,1.99
8.7,6,mini_truck,28,2.02
17.57,6,two_wheeler,76,2.35
13.83,6,mini_truck,19,3.1
26.69,10,two_wheeler,45,3.95
19.34,5,van,33,3.6
16.76,2,two_wheeler,44,1.56
21.58,3,mini_truck,44,4.39
33.71,2,two_wheeler,49,3.19
22.41,9,van,52,5.52
29.41,2,van,40,4.6
12.06,5,ev,10,0.76
15.34,6,mini_truck,63,4.0
43.39,6,two_wheeler,35,5.07
11.11,9,two_wheeler,16,1.42
6.9,3,van,5,1.02
15.39,4,two_wheeler,11,1.46
11.38,10,mini_truck,12,3.05
26.07,7,van,25,5.28
13.86,5,two_wheeler,23,1.46
19.52,4,mini_truck,25,3.97
9.29,1,van,33,1.31
9.21,6,van,43,1.88
14.11,1,mini_truck,48,2.51
21.62,9,van,42,5.15
10.77,10,two_wheeler,60,1.68
12.56,2,ev,14,0.66
12.9,9,van,14,2.78
19.66,3,mini_truck,28,3.78
4.71,7,van,44,1.02
12.54,9,two_wheeler,7,1.54
36.29,5,two_wheeler,14,3.7
22.43,1,two_wheeler,48,1.96
23.31,9,mini_truck,31,6.39
14.64,10,van,23,3.42
34.16,2,van,16,4.9
12.03,2,two_wheeler,11,0.99
23.22,6,ev,32,1.69
11.48,3,mini_truck,33,2.25
17.29,1,van,39,2.5
27.25,2,van,11,3.84
19.76,1,van,10,2.57
11.25,9,van,24,2.52
18.33,4,ev,9,1.09
46.95,2,mini_truck,9,7.84
10.93,10,ev,29,0.97
5.35,2,two_wheeler,21,0.46
11.83,9,two_wheeler,29,1.58
33.09,2,two_wheeler,31,2.95
8.1,9,two_wheeler,23,1.06
2.08,4,two_wheeler,89,0.26
23.69,1,mini_truck,35,4.04
22.14,5,van,19,3.92
14.99,6,van,25,2.87
5.6,10,mini_truck,27,1.59
8.44,6,van,24,1.61
27.45,10,van,44,6.9
16.6,6,van,44,3.4
21.61,1,van,7,2.78
5.34,10,two_wheeler,37,0.77
8.34,2,ev,12,0.44
2.09,7,ev,44,0.17
7.78,8,two_wheeler,31,1.0
7.87,4,two_wheeler,56,0.87
21.15,6,mini_truck,24,4.83
12.54,5,two_wheeler,38,1.4
24.35,1,ev,28,1.25
27.32,6,two_wheeler,41,3.26
7.26,10,two_wheeler,59,1.13
8.41,2,mini_truck,12,1.42
17.59,1,two_wheeler,39,1.49
4.93,5,van,45,0.96
6.57,5,mini_truck,20,1.39
9.34,5,two_wheeler,45,1.06
12.04,6,two_wheeler,8,1.27
23.44,3,mini_truck,14,4.28
8.31,8,mini_truck,33,2.18
20.99,10,van,22,4.88
56.21,10,van,11,12.55
16.53,2,ev,28,0.92
12.41,6,two_wheeler,30,1.42
9.58,5,van,14,1.66
3.03,4,van,59,0.58
1.38,8,two_wheeler,35,0.18
36.81,5,mini_truck,19,7.79
8.77,3,two_wheeler,21,0.81
1.53,8,mini_truck,32,0.4
11.86,10,van,42,2.96
24.92,10,van,41,6.2
12.85,7,van,21,2.56
6.46,10,mini_truck,38,1.9
2.65,3,two_wheeler,28,0.25
30.5,8,two_wheeler,29,3.88
22.57,5,ev,11,1.44
10.75,8,ev,28,0.86
15.02,7,two_wheeler,31,1.83
14.49,7,van,30,2.99
31.63,5,two_wheeler,46,3.62
12.71,8,van,45,2.91
7.5,7,ev,9,0.53
36.11,3,van,41,6.08
2.09,1,mini_truck,33,0.35
9.4,4,van,47,1.73
6.28,8,two_wheeler,42,0.84
18.48,7,van,10,3.54
24.69,2,van,32,3.76
1.85,10,ev,22,0.16
1.75,8,mini_truck,28,0.45
39.17,8,van,25,8.36
5.23,10,two_wheeler,85,0.88
11.77,1,two_wheeler,6,0.89
25.7,10,mini_truck,8,6.78
7.32,7,ev,65,0.63
21.98,4,mini_truck,27,4.5
21.42,6,van,38,4.3
21.38,10,ev,16,1.8
5.97,6,mini_truck,22,1.35
7.18,4,van,50,1.33
12.3,8,ev,32,1.0
6.79,9,two_wheeler,33,0.92
7.56,10,ev,45,0.71
9.14,6,van,25,1.75
8.55,4,two_wheeler,15,0.82
6.31,6,two_wheeler,38,0.74
2.77,10,van,20,0.64
8.93,2,mini_truck,9,1.49
12.08,2,van,20,1.76
9.26,3,ev,20,0.54
6.27,8,two_wheeler,35,0.81
19.47,8,ev,12,1.47
31.62,9,van,47,7.66
20.33,3,ev,33,1.23
6.12,7,van,33,1.28
18.83,10,van,22,4.38
2.63,1,ev,52,0.15
41.98,2,ev,20,2.27
26.11,4,two_wheeler,51,2.85
18.79,6,mini_truck,31,4.4
11.38,7,mini_truck,16,2.67
18.68,9,van,40,4.42
14.92,9,mini_truck,21,3.94
16.52,5,two_wheeler,45,1.88
11.58,7,mini_truck,10,2.65
26.77,6,two_wheeler,22,2.98
13.47,9,mini_truck,43,3.85
3.21,7,van,47,0.7
20.89,6,van,13,3.83
33.53,4,mini_truck,16,6.59
7.37,1,two_wheeler,26,0.6
8.28,9,ev,19,0.67
8.4,9,ev,34,0.72
11.91,10,two_wheeler,28,1.66
18.38,4,ev,29,1.18
26.28,10,mini_truck,33,7.61
22.03,1,two_wheeler,95,2.23
26.8,5,van,37,5.06
9.52,10,two_wheeler,23,1.31
10.53,4,two_wheeler,17,1.02
3.25,10,mini_truck,33,0.94
9.63,3,mini_truck,21,1.81
4.8,6,two_wheeler,48,0.59
19.05,3,ev,11,1.07
23.93,5,mini_truck,22,5.12
21.56,3,two_wheeler,42,2.14
4.77,9,van,40,1.13
12.08,3,van,21,1.9
19.45,9,two_wheeler,10,2.42
11.03,9,van,22,2.45
4.53,7,ev,16,0.33
25.22,2,van,18,3.65
24.18,3,van,41,4.07
11.4,9,van,35,2.65
17.46,4,van,33,3.06
7.13,8,van,41,1.61
7.54,7,mini_truck,95,2.29
16.16,1,van,21,2.19
27.31,4,van,12,4.42
23.67,4,ev,36,1.55
18.31,6,van,19,3.43
5.31,3,mini_truck,7,0.95
7.83,9,van,35,1.82
8.71,8,van,53,2.05
20.09,7,van,10,3.85
40.04,10,van,9,8.87
5.62,1,van,36,0.8
15.78,6,mini_truck,18,3.53
57.93,2,ev,39,3.35
9.9,4,van,27,1.7
9.61,8,van,13,1.96
50.73,3,van,25,8.07
11.84,6,van,27,2.29
41.84,2,mini_truck,31,7.58
28.86,8,two_wheeler,44,3.87
25.45,7,ev,45,2.05
8.58,9,mini_truck,15,2.22
13.38,2,ev,19,0.72
13.17,5,ev,34,0.91
7.18,9,ev,68,0.69
18.86,5,van,21,3.36
24.38,7,van,32,5.07
4.63,5,ev,10,0.29
39.42,7,mini_truck,19,9.34
2.96,10,mini_truck,104,1.07
12.83,3,two_wheeler,65,1.37
5.78,6,two_wheeler,22,0.64
19.9,2,two_wheeler,12,1.65
16.3,5,mini_truck,17,3.42
10.33,7,two_wheeler,31,1.26
21.37,2,ev,35,1.22
7.54,7,van,33,1.57
5.39,6,van,16,1.0
8.5,5,ev,40,0.6
11.07,8,two_wheeler,32,1.42
11.03,8,two_wheeler,45,1.48
19.33,4,ev,30,1.24
58.85,8,van,32,12.88
37.07,1,van,19,4.98
31.92,9,mini_truck,46,9.22
7.91,3,mini_truck,37,1.57
7.8,5,mini_truck,34,1.74
1.93,9,two_wheeler,44,0.27
23.7,2,two_wheeler,21,2.04
44.61,8,two_wheeler,13,5.35
19.28,3,ev,10,1.08
7.97,1,two_wheeler,19,0.63
18.54,9,mini_truck,13,4.76
5.6,8,two_wheeler,28,0.71
4.7,10,mini_truck,30,1.35
31.47,1,mini_truck,21,5.1
31.5,6,two_wheeler,17,3.45
45.24,7,van,56,10.2
18.54,7,ev,40,1.47
14.48,10,van,36,3.54
28.09,9,two_wheeler,10,3.5
4.28,3,mini_truck,22,0.81
11.72,6,van,78,2.68
6.99,10,van,22,1.63
5.92,2,ev,33,0.34
12.34,4,van,28,2.12
31.32,1,mini_truck,11,4.89
26.11,1,mini_truck,39,4.51
20.38,5,two_wheeler,40,2.28
7.33,4,mini_truck,26,1.5
12.86,6,van,21,2.43
8.36,9,van,14,1.8
16.64,9,two_wheeler,24,2.18
6.29,9,two_wheeler,61,0.94
8.0,10,two_wheeler,20,1.08
21.19,2,van,36,3.27
9.73,10,ev,7,0.79
6.86,2,ev,36,0.39
12.25,9,van,19,2.69
4.79,2,mini_truck,43,0.91
27.58,4,van,54,5.18
34.69,1,ev,30,1.8
12.15,6,van,34,2.41
9.54,10,van,32,2.3
10.36,4,van,27,1.77
38.01,7,mini_truck,18,8.97
19.11,7,two_wheeler,54,2.51
7.73,9,mini_truck,38,2.17
3.21,2,two_wheeler,16,0.27
21.8,5,two_wheeler,16,2.24
19.76,4,two_wheeler,34,2.04
17.71,4,two_wheeler,56,1.97
0.87,7,two_wheeler,56,0.11
9.07,7,two_wheeler,23,1.07
6.74,1,two_wheeler,38,0.57
11.57,4,two_wheeler,10,1.09
5.55,7,ev,9,0.39
5.44,6,two_wheeler,57,0.68
6.87,2,ev,17,0.37
18.41,8,van,21,3.87
