temperature,refrigeration_load,inventory_volume,energy_kwh,co2_kg
21.56,0.0,589.29,342.49,175.06
1.75,0.63,343.19,594.32,296.75
4.13,0.57,140.31,468.94,234.45
1.32,3.54,1160.2,1234.52,569.17
2.08,3.47,581.3,1136.35,527.62
8.32,0.36,729.12,683.76,360.08
7.49,3.11,169.03,551.73,253.51
12.04,0.0,175.05,289.27,133.67
30.0,0.0,87.68,50.0,26.91
30.0,0.0,277.49,140.5,71.3
10.46,0.0,315.37,363.22,193.79
15.16,0.0,1474.43,1035.44,470.98
18.67,0.0,1564.9,977.69,511.32
9.14,0.27,577.28,537.08,261.42
7.73,1.52,561.23,619.88,307.42
20.3,0.0,350.65,260.24,121.28
23.43,0.0,631.41,386.59,176.28
6.69,0.64,320.37,542.27,246.71
4.45,1.45,751.52,797.16,421.16
7.73,0.41,347.89,440.68,222.17
9.29,0.2,375.61,444.8,214.39
-5.16,7.36,465.89,1405.68,689.72
11.85,0.0,554.07,496.23,214.75
26.02,0.0,839.55,434.38,232.03
8.52,0.98,376.52,422.46,214.46
30.0,0.0,426.26,216.13,110.68
9.03,0.57,965.95,722.14,385.94
-10.84,0.98,765.46,968.95,486.36
12.59,0.0,592.38,570.77,270.46
10.36,0.0,538.68,393.32,195.53
2.64,1.36,699.08,709.78,359.07
18.25,0.0,345.41,324.31,172.44
1.21,7.23,377.4,1251.39,633.63
15.79,0.0,1336.35,769.41,411.52
21.41,0.0,801.18,479.76,218.24
3.19,0.67,217.19,514.69,257.14
22.86,0.0,433.66,207.02,114.33
25.95,0.0,314.14,160.45,82.19
4.59,2.28,757.57,1012.49,462.25
15.37,0.0,1214.02,673.83,326.44
16.22,0.0,425.21,259.13,120.46
26.37,0.0,401.72,206.1,100.96
16.81,0.0,987.66,644.15,328.49
3.18,0.9,852.4,731.76,363.16
20.04,0.0,851.4,499.85,249.84
18.77,0.0,458.35,292.3,158.12
5.8,0.49,1116.45,915.17,456.22
21.7,0.0,405.01,286.07,146.23
11.32,0.0,1290.64,777.69,379.77
19.48,0.0,2054.67,1147.34,545.17
15.75,0.0,1064.52,773.21,394.41
3.64,6.02,738.85,1494.93,760.42
21.39,0.0,1382.66,791.04,398.4
4.41,1.44,174.69,437.67,221.38
14.24,0.0,897.54,666.23,333.02
23.66,0.0,1076.84,523.81,257.93
18.77,0.0,696.15,458.81,220.02
8.35,0.16,97.29,294.3,147.12
22.61,0.0,156.03,118.84,57.98
22.27,0.0,300.14,171.55,93.96
25.09,0.0,338.37,168.86,90.12
27.14,0.0,556.61,299.54,155.97
21.92,0.0,490.73,275.68,130.19
28.53,0.0,129.26,64.28,32.73
12.41,0.0,434.99,376.71,174.48
20.49,0.0,562.38,285.15,144.34
21.86,0.0,97.57,90.78,43.35
1.46,2.28,892.91,977.87,459.09
29.4,0.0,655.3,308.3,161.81
16.9,0.0,753.03,383.97,208.81
13.2,0.0,290.55,279.33,129.51
2.36,8.95,544.74,1315.28,602.8
13.81,0.0,290.86,341.87,161.76
20.19,0.0,320.38,301.51,155.15
16.06,0.0,495.53,427.75,217.66
21.87,0.0,994.58,600.99,303.22
26.64,0.0,595.79,308.96,157.65
9.44,0.07,470.06,504.09,220.29
17.19,0.0,1294.2,614.23,328.45
23.88,0.0,1119.33,522.62,265.71
16.7,0.0,986.12,613.24,266.89
11.26,0.0,1139.08,839.39,429.19
-2.46,5.99,1432.26,1749.87,875.59
30.0,0.0,450.79,242.74,120.52
5.65,1.95,980.28,1015.81,544.46
16.81,0.0,361.37,280.5,142.62
17.79,0.0,1056.74,584.09,310.4
7.96,1.31,1278.99,871.24,451.24
-1.99,2.25,668.38,841.62,406.82
29.21,0.0,411.85,205.1,102.21
15.27,0.0,403.08,313.82,149.71
30.0,0.0,815.83,373.86,199.66
9.95,0.05,1576.0,1012.82,483.36
26.55,0.0,872.0,509.15,264.94
30.0,0.0,787.95,399.7,196.99
5.89,3.22,308.41,825.24,405.71
9.16,0.18,769.67,708.36,322.08
21.28,0.0,448.64,276.86,142.3
13.01,0.0,597.47,420.43,207.53
18.67,0.0,738.82,478.53,252.57
27.51,0.0,1467.1,717.08,368.14
20.73,0.0,195.35,159.29,78.68
14.09,0.0,551.3,446.64,211.11
16.33,0.0,250.29,236.14,116.66
21.93,0.0,351.01,224.65,101.62
30.0,0.0,877.77,515.15,263.3
15.85,0.0,626.32,456.56,241.42
14.64,0.0,107.78,230.7,107.26
14.5,0.0,685.34,552.96,255.47
22.56,0.0,209.49,139.71,68.44
7.32,0.4,480.04,623.75,298.51
2.85,2.48,830.31,965.49,457.81
13.46,0.0,995.38,667.64,313.5
17.95,0.0,509.04,369.55,181.5
20.94,0.0,862.66,515.46,255.7
15.29,0.0,421.38,325.54,177.15
24.91,0.0,375.12,245.51,118.63
4.51,4.98,794.46,1076.93,484.99
8.79,0.17,485.6,453.44,218.1
12.7,0.0,312.6,310.56,151.15
17.11,0.0,434.83,349.71,168.41
29.89,0.0,941.37,388.91,189.34
12.73,0.0,486.26,438.28,224.49
15.16,0.0,1367.26,789.65,407.24
30.0,0.0,378.63,181.66,91.72
30.0,0.0,247.81,122.19,61.76
6.46,1.5,552.49,791.59,357.97
18.88,0.0,582.5,385.68,194.03
28.32,0.0,620.98,289.58,146.16
14.36,0.0,620.23,499.65,238.56
-0.62,1.78,502.72,869.78,433.77
14.16,0.0,223.31,289.21,143.35
9.9,0.03,770.1,688.21,314.06
25.0,0.0,649.3,343.36,174.61
16.15,0.0,1233.65,831.36,412.74
8.35,0.3,826.36,715.05,326.43
17.72,0.0,621.01,484.64,231.84
30.0,0.0,98.39,50.7,24.24
26.44,0.0,385.33,195.19,94.97
15.43,0.0,391.03,315.8,169.04
21.2,0.0,717.52,356.2,197.22
-1.01,9.97,314.17,1661.07,798.41
16.07,0.0,284.05,257.81,128.21
4.79,1.4,1253.31,1186.37,595.09
16.0,0.0,238.32,274.1,127.18
19.97,0.0,762.65,426.08,219.05
21.14,0.0,492.98,251.48,118.77
11.15,0.0,989.72,761.59,371.6
30.0,0.0,681.17,407.36,197.3
17.99,0.0,324.97,253.41,124.44
22.16,0.0,646.01,374.92,180.9
24.98,0.0,254.25,131.26,64.97
20.01,0.0,943.44,448.96,226.54
6.73,0.81,622.26,638.24,307.2
4.62,4.29,1794.21,1565.73,807.28
27.74,0.0,291.34,122.98,60.88
20.23,0.0,863.48,528.26,247.67
23.39,0.0,766.44,420.64,197.88
5.42,0.44,241.39,377.55,197.86
9.78,0.15,557.04,507.46,237.87
12.86,0.0,226.01,267.9,131.54
24.76,0.0,291.5,164.57,81.01
13.85,0.0,1285.14,754.78,367.02
17.78,0.0,1668.0,862.77,445.5
6.31,0.62,76.42,396.9,187.62
27.67,0.0,283.33,132.6,62.39
-4.95,6.18,703.88,1436.13,719.36
7.07,0.49,93.68,363.71,171.74
13.02,0.0,145.16,227.54,108.66
24.9,0.0,682.71,325.51,175.01
8.59,0.14,994.9,778.89,357.3
28.16,0.0,249.06,101.52,50.27
26.94,0.0,173.26,88.89,47.16
5.92,0.96,244.3,648.88,300.31
0.3,8.26,551.73,1705.61,763.89
22.56,0.0,812.38,400.29,205.69
11.26,0.0,380.36,384.65,190.81
24.38,0.0,199.19,97.34,46.96
9.89,0.02,268.74,295.24,143.71
-1.07,5.75,441.18,1294.79,617.79
-2.76,21.11,362.08,2419.11,1197.87
11.47,0.0,830.66,631.69,330.77
-16.86,20.37,1707.72,3332.12,1587.02
19.67,0.0,761.41,393.94,202.26
11.96,0.0,333.64,283.54,146.52
18.57,0.0,263.34,248.96,116.07
27.42,0.0,1197.69,702.06,365.56
16.51,0.0,429.91,378.07,181.1
10.41,0.0,499.46,498.36,239.56
26.45,0.0,368.7,172.03,85.26
12.71,0.0,112.85,236.9,111.06
20.9,0.0,1385.73,825.91,413.8
30.0,0.0,367.63,152.99,76.85
27.02,0.0,1124.09,589.66,280.19
14.21,0.0,185.81,235.29,118.96
22.26,0.0,121.15,99.97,50.38
8.94,0.43,1073.66,875.21,425.38
7.27,1.09,712.58,770.88,351.92
-10.02,4.09,362.77,1142.73,564.2
16.44,0.0,453.65,357.16,177.03
16.52,0.0,526.04,428.62,199.86
-1.94,5.18,1034.14,1277.99,640.3
9.19,0.23,418.41,485.23,230.59
24.91,0.0,610.84,336.82,157.51
8.46,0.84,865.6,687.67,321.25
10.29,0.0,1022.02,825.43,425.54
12.78,0.0,230.06,299.83,153.24
11.16,0.0,571.61,512.98,245.07
21.12,0.0,778.73,411.61,205.15
19.15,0.0,934.28,564.36,264.58
10.38,0.0,696.79,578.8,256.31
13.35,0.0,603.39,485.38,250.99
11.9,0.0,738.1,529.87,260.32
26.77,0.0,447.44,231.24,105.39
30.0,0.0,1202.31,651.43,329.05
-0.38,13.54,384.68,2194.39,1170.64
-5.8,1.89,479.85,826.51,407.77
17.5,0.0,297.95,296.1,141.84
17.41,0.0,433.72,318.01,152.4
4.84,2.5,225.62,738.76,323.95
26.24,0.0,1256.24,661.11,336.04
30.0,0.0,1010.7,481.38,225.01
9.48,0.32,1298.96,748.35,365.76
30.0,0.0,288.07,120.6,57.44
27.1,0.0,334.27,219.61,109.88
30.0,0.0,647.38,345.75,183.67
-2.01,7.61,1367.76,1943.07,919.26
7.56,1.28,492.05,521.7,251.62
20.14,0.0,210.33,154.59,76.18
30.0,0.0,520.29,285.8,135.4
15.81,0.0,160.02,213.88,113.55
-4.99,13.49,182.8,1636.41,750.48
17.82,0.0,1171.76,694.62,335.94
13.31,0.0,719.33,565.1,311.69
19.08,0.0,781.49,487.23,222.52
10.43,0.0,590.24,442.95,211.39
19.6,0.0,479.53,231.8,112.7
11.35,0.0,630.5,522.34,237.52
19.02,0.0,1026.67,585.49,259.49
20.77,0.0,969.04,563.39,262.98
1.01,3.15,341.27,726.17,356.93
15.07,0.0,524.93,442.16,224.08
6.57,1.92,510.47,672.51,295.9
19.52,0.0,416.62,277.02,137.11
21.11,0.0,327.59,218.06,105.39
12.14,0.0,1245.94,919.0,415.05
24.82,0.0,761.79,412.62,218.74
14.0,0.0,426.21,396.48,196.5
9.98,0.01,899.8,754.15,387.83
29.45,0.0,604.52,292.32,147.88
30.0,0.0,366.44,188.7,91.35
8.76,0.55,203.49,364.46,182.42
16.35,0.0,347.71,298.7,132.32
30.0,0.0,532.05,257.21,123.51
14.91,0.0,644.64,481.59,227.97
13.66,0.0,755.66,605.22,298.03
28.35,0.0,335.38,160.1,79.85
14.69,0.0,426.4,354.8,191.0
15.9,0.0,530.43,432.82,204.85
28.09,0.0,459.35,206.66,106.09
30.0,0.0,659.77,362.72,175.16
15.19,0.0,1680.97,917.28,459.89
-3.66,10.83,637.07,1907.24,977.79
22.84,0.0,216.34,153.3,79.85
2.49,2.81,205.18,800.94,377.08
28.25,0.0,873.17,451.66,239.11
7.21,1.5,1296.91,921.96,460.25
16.43,0.0,452.18,342.09,163.07
7.69,0.24,1462.54,1257.52,591.65
10.51,0.0,114.54,260.1,122.04
17.47,0.0,212.68,239.67,131.27
8.89,0.69,686.15,703.31,329.85
25.59,0.0,378.31,168.88,79.61
-4.71,1.68,652.24,1053.22,471.16
23.66,0.0,379.52,181.07,93.33
1.21,1.58,74.14,506.0,240.63
13.51,0.0,778.86,510.92,235.37
13.31,0.0,478.05,440.5,208.04
18.9,0.0,704.64,417.88,214.67
30.0,0.0,1438.89,682.62,365.65
20.56,0.0,198.36,162.44,81.63
6.43,3.05,386.06,759.76,355.81
7.67,1.19,243.73,486.72,224.16
12.56,0.0,217.67,270.95,129.75
1.77,1.13,302.37,507.0,248.21
9.13,0.56,1006.29,791.26,355.42
14.97,0.0,101.59,200.25,102.03
2.16,2.81,1103.89,1306.89,645.71
2.33,5.94,1956.28,1823.97,917.88
16.1,0.0,720.06,527.85,266.81
16.91,0.0,492.63,374.26,174.15
6.37,2.51,484.91,852.77,388.26
4.32,2.1,316.9,612.16,292.92
4.17,2.41,303.51,717.65,335.19
-2.49,3.01,243.18,997.79,467.06
20.86,0.0,516.3,343.93,163.01
16.42,0.0,342.65,275.6,129.74
-2.22,4.84,665.01,1090.49,498.35
25.24,0.0,857.53,392.17,192.13
11.53,0.0,735.57,526.27,244.63
24.07,0.0,897.99,447.4,215.44
23.53,0.0,16.21,50.0,23.36
12.72,0.0,444.62,357.2,180.32
17.62,0.0,312.83,320.38,149.47
0.06,2.01,706.22,936.63,461.32
23.3,0.0,822.86,439.04,220.95
0.43,3.71,210.67,815.13,379.5
12.82,0.0,1112.1,591.64,280.81
23.96,0.0,335.93,180.87,90.71
7.44,1.19,651.68,628.16,307.28
0.57,1.81,238.0,651.81,318.17
2.78,0.12,780.54,616.25,313.11
12.37,0.0,363.49,374.91,191.71
25.21,0.0,115.09,65.68,34.36
3.3,6.92,388.61,1065.97,520.3
6.56,1.61,246.46,570.48,277.0
27.03,0.0,316.48,158.37,80.42
20.12,0.0,298.99,225.53,107.0
13.57,0.0,303.66,340.24,163.58
14.08,0.0,788.56,662.03,311.48
-1.48,4.34,1820.16,1784.13,900.81
15.66,0.0,1109.84,824.87,409.86
18.29,0.0,362.5,252.34,116.62
25.43,0.0,456.04,202.76,106.88
20.81,0.0,1020.11,601.05,293.31
27.7,0.0,266.3,124.66,61.76
-1.17,3.5,1776.18,1567.92,779.51
20.31,0.0,397.16,289.39,153.5
11.24,0.0,472.41,485.61,221.76
6.09,1.06,1129.86,916.71,405.7
19.09,0.0,465.28,358.55,174.39
27.79,0.0,528.01,289.51,140.62
21.81,0.0,548.2,294.93,141.75
9.88,0.07,582.97,558.42,270.07
20.56,0.0,941.72,487.64,227.95
22.3,0.0,343.94,179.2,91.04
16.6,0.0,1410.07,1098.34,470.63
7.58,0.8,862.77,666.48,336.86
14.1,0.0,351.63,376.52,181.44
14.06,0.0,664.09,392.45,178.41
6.81,2.58,608.77,783.59,398.97
9.68,0.11,1027.4,725.23,346.77
8.5,0.29,1804.51,1025.55,497.25
3.04,0.84,765.32,866.04,401.02
30.0,0.0,512.38,259.57,128.19
11.46,0.0,255.93,381.49,183.99
4.15,2.57,335.23,720.34,359.31
21.76,0.0,1026.96,582.31,283.08
20.03,0.0,466.82,281.29,140.42
25.41,0.0,580.26,314.03,162.97
8.06,1.03,286.25,497.22,237.47
12.72,0.0,701.83,561.91,287.46
9.36,0.46,841.52,706.13,342.51
2.37,1.53,561.96,783.21,363.01
5.81,3.04,1129.82,1219.9,582.65
7.63,1.51,885.53,904.9,432.64
24.27,0.0,202.4,113.79,57.86
15.58,0.0,841.51,635.55,312.12
26.11,0.0,789.22,481.25,216.29
23.49,0.0,212.21,123.41,58.52
16.04,0.0,835.28,502.63,243.71
7.07,0.22,564.6,430.38,193.44
30.0,0.0,473.8,254.24,128.45
12.69,0.0,463.38,411.94,192.03
13.46,0.0,225.45,307.12,155.16
23.0,0.0,334.84,216.25,105.97
10.91,0.0,190.99,308.19,141.08
24.92,0.0,832.81,380.02,192.37
26.1,0.0,326.36,145.41,73.51
-4.01,1.92,957.47,1015.73,513.67
4.26,1.18,200.58,508.33,251.39
-7.0,9.79,638.1,1711.79,835.2
5.29,1.29,525.42,765.49,359.08
10.93,0.0,509.97,434.59,213.92
10.22,0.0,435.92,496.68,231.62
20.36,0.0,452.84,358.69,188.04
14.02,0.0,1114.19,693.43,329.75
18.36,0.0,266.69,240.12,111.24
12.76,0.0,344.89,378.88,182.24
4.06,1.04,367.46,712.6,376.1
1.68,1.0,424.28,671.69,351.41
30.0,0.0,390.26,195.13,99.34
25.15,0.0,979.54,486.61,254.04
24.74,0.0,391.84,191.86,93.67
8.05,0.19,529.54,537.01,304.86
25.74,0.0,773.64,441.06,214.08
-8.16,14.85,539.22,2476.1,1245.19
12.62,0.0,167.24,228.3,124.0
-6.54,8.9,834.63,1678.66,847.36
-6.76,5.05,229.01,1118.24,549.84
19.71,0.0,631.45,412.25,218.94
12.0,0.0,126.87,283.63,126.0
15.12,0.0,446.72,387.78,187.2
22.54,0.0,527.47,310.14,168.46
28.91,0.0,474.55,205.97,92.5
27.78,0.0,888.05,395.61,184.16
11.68,0.0,226.32,366.98,187.6
17.38,0.0,432.54,300.82,147.11
9.68,0.07,743.2,631.26,276.99
30.0,0.0,1058.73,550.28,261.1
13.36,0.0,379.28,310.49,145.7
25.83,0.0,675.71,360.15,186.47
-0.44,6.21,1158.74,1588.38,725.12
10.83,0.0,865.24,487.8,236.41
15.04,0.0,747.15,551.15,270.9
17.06,0.0,781.86,414.8,220.98
-0.69,2.41,289.39,791.01,381.69
22.92,0.0,1324.49,666.8,343.67
-4.82,13.86,461.15,1716.26,810.7
18.87,0.0,573.03,410.53,179.63
4.33,2.05,1427.24,1345.12,646.03
5.13,1.48,492.22,771.31,343.59
23.85,0.0,427.17,252.28,115.03
9.7,0.01,428.39,391.85,192.41
0.09,4.03,1526.01,1731.36,812.16
21.56,0.0,195.91,129.44,63.69
26.49,0.0,1062.77,445.12,225.43
3.98,1.96,751.36,775.73,409.87
21.91,0.0,1957.89,969.93,490.89
10.61,0.0,770.23,603.5,304.4
20.01,0.0,1408.9,822.57,392.04
9.08,0.2,839.2,642.68,317.52
14.23,0.0,664.94,527.09,243.19
11.67,0.0,645.37,559.5,281.2
15.58,0.0,925.58,591.4,274.36
6.9,2.26,188.14,581.61,281.42
14.19,0.0,138.19,184.68,89.65
11.48,0.0,147.56,278.14,137.85
15.99,0.0,687.89,504.19,285.68
21.56,0.0,392.16,243.58,113.76
11.31,0.0,452.8,482.22,237.73
16.32,0.0,930.61,529.39,260.21
22.4,0.0,79.25,64.38,33.85
30.0,0.0,995.23,517.32,263.18
17.84,0.0,664.13,519.11,250.38
11.61,0.0,633.75,438.93,202.58
4.72,0.22,796.53,712.58,336.96
-2.55,12.95,947.1,2416.59,1212.32
19.76,0.0,1259.43,690.25,365.27
3.0,1.37,735.76,853.66,422.15
18.69,0.0,826.62,490.89,241.07
10.3,0.0,877.43,612.99,287.13
-0.21,3.17,535.29,926.31,421.67
12.52,0.0,1304.99,779.56,382.63
19.86,0.0,762.78,430.68,207.66
13.86,0.0,210.36,215.8,106.98
3.88,1.88,519.23,785.63,409.96
13.92,0.0,258.47,265.4,119.56
24.1,0.0,527.99,311.41,161.16
6.74,1.84,336.17,523.03,232.22
7.54,0.87,531.2,697.47,344.04
9.85,0.04,377.59,407.63,201.32
3.93,0.99,829.67,903.62,434.6
9.67,0.07,593.99,460.43,217.95
28.5,0.0,369.46,195.64,98.75
12.78,0.0,162.12,272.77,143.71
4.04,0.86,828.4,813.19,390.47
-0.44,1.25,424.7,716.57,336.77
16.63,0.0,605.69,394.4,193.47
30.0,0.0,351.3,191.45,89.65
10.82,0.0,703.25,540.47,261.39
4.79,0.41,1502.79,1001.07,482.26
20.83,0.0,109.63,110.89,53.66
2.85,5.48,391.16,1120.26,495.65
11.25,0.0,939.58,644.94,326.7
9.33,0.29,247.27,401.83,196.31
-4.9,10.49,741.28,1910.41,947.74
27.31,0.0,490.96,203.93,99.98
11.6,0.0,426.51,488.23,263.87
5.69,2.67,1269.56,1242.17,635.27
-8.69,6.96,348.68,1101.79,577.92
29.29,0.0,1414.83,666.35,343.99
24.54,0.0,709.95,380.82,203.01
29.33,0.0,227.07,102.0,47.1
25.26,0.0,363.06,176.16,88.96
-5.18,1.89,1258.45,1303.06,659.16
20.38,0.0,529.51,318.88,166.79
30.0,0.0,814.79,494.49,240.19
11.99,0.0,823.04,623.27,299.69
25.09,0.0,892.94,408.57,207.08
10.11,0.0,758.78,631.31,308.67
14.21,0.0,935.82,511.74,259.18
12.63,0.0,99.47,256.92,121.66
16.03,0.0,318.52,373.47,162.32
25.76,0.0,174.29,94.98,45.19
9.01,0.36,846.22,651.22,355.48
13.98,0.0,756.45,624.01,295.69
17.4,0.0,405.36,312.55,154.12
27.04,0.0,1046.99,502.16,251.99
9.81,0.04,64.22,304.83,150.18
24.98,0.0,1036.44,517.42,249.17
24.36,0.0,450.22,245.54,126.62
9.78,0.08,185.16,289.84,138.89
15.7,0.0,558.58,542.56,246.29
30.0,0.0,352.52,185.97,95.37
16.97,0.0,999.93,665.86,333.96
30.0,0.0,245.55,110.8,52.61
15.96,0.0,843.01,522.02,262.05
30.0,0.0,907.58,565.43,284.71
4.42,2.73,1007.19,1169.67,556.69
15.65,0.0,835.44,514.9,247.47
25.47,0.0,180.97,88.21,43.51
11.58,0.0,294.05,386.21,187.23
30.0,0.0,297.07,171.39,82.19
22.59,0.0,244.51,142.64,68.02
18.8,0.0,807.09,547.76,276.79
21.85,0.0,366.58,220.19,108.62
18.13,0.0,450.88,370.8,181.64
11.98,0.0,646.1,510.28,259.65
4.29,1.37,551.81,725.62,354.18
1.23,0.6,586.76,592.68,303.28
24.79,0.0,432.08,195.33,93.51
8.01,0.95,697.45,649.63,320.67
8.84,0.69,143.17,304.09,155.46
9.43,0.11,158.3,358.22,173.68
21.05,0.0,379.89,265.36,131.68
16.71,0.0,1968.19,1201.26,565.3
29.22,0.0,413.35,212.03,109.85
-0.56,1.37,763.69,914.91,436.18
9.06,0.58,286.16,481.04,239.41
8.0,0.22,488.45,528.27,262.39
24.25,0.0,225.98,121.41,55.58
23.74,0.0,145.97,82.44,39.94
1.13,4.27,521.07,1119.25,529.15
23.96,0.0,1120.62,573.25,291.7
18.81,0.0,268.41,212.3,103.72
6.34,2.62,807.75,871.42,457.45
15.65,0.0,505.89,301.0,150.2
10.3,0.0,219.46,396.67,196.28
1.51,3.62,132.12,694.74,334.75
11.92,0.0,410.12,406.25,195.91
30.0,0.0,1245.69,559.72,314.11
-6.08,5.39,450.76,1232.0,626.86
-2.6,0.71,265.27,643.7,284.66
23.39,0.0,1050.24,487.31,229.87
30.0,0.0,391.18,206.65,109.84
29.13,0.0,836.34,465.7,227.35
1.42,4.7,283.45,966.77,499.91
30.0,0.0,1437.77,718.75,341.65
16.51,0.0,504.16,404.53,204.82
5.08,2.28,1601.99,1509.49,755.08
4.19,4.47,1330.0,1509.66,709.01
21.02,0.0,1014.16,562.94,284.83
16.27,0.0,543.31,420.08,206.19
18.83,0.0,643.46,373.84,180.24
9.14,0.87,281.99,382.94,180.31
7.48,0.48,404.48,423.88,203.49
-18.61,9.02,162.0,1383.01,668.26
9.91,0.05,301.74,398.99,174.6
29.91,0.0,468.55,235.84,123.08
21.02,0.0,452.73,290.77,138.61
10.6,0.0,719.87,564.45,266.37
14.77,0.0,772.46,438.98,223.8
2.88,5.05,685.15,1080.51,510.67
2.16,1.07,670.43,847.63,409.52
11.3,0.0,498.47,431.53,202.72
7.95,2.07,199.55,546.36,255.85
18.89,0.0,454.52,322.75,172.32
19.02,0.0,1047.6,469.05,225.82
25.56,0.0,769.83,400.7,199.94
19.57,0.0,584.47,300.09,155.85
-1.41,5.08,432.03,1032.64,509.52
7.29,0.5,524.34,662.29,319.86
14.44,0.0,263.08,331.4,174.43
26.33,0.0,221.18,115.77,64.8
22.34,0.0,310.48,200.79,95.37
4.02,2.57,160.14,651.88,331.27
30.0,0.0,393.89,192.53,93.78
4.75,1.58,325.4,638.48,282.32
20.96,0.0,487.11,286.3,145.47
24.94,0.0,1243.73,601.14,312.75
30.0,0.0,905.23,488.98,250.82
20.43,0.0,686.35,433.53,205.4
17.71,0.0,488.19,249.8,126.95
8.65,0.18,826.17,689.29,310.77
12.98,0.0,434.71,414.02,197.69
11.18,0.0,101.83,210.44,104.86
14.48,0.0,814.66,620.68,291.89
15.57,0.0,496.74,430.26,226.08
22.27,0.0,356.56,221.36,109.51
16.39,0.0,515.48,400.84,193.17
18.99,0.0,492.59,362.65,187.59
14.03,0.0,925.45,639.58,311.56
-7.97,3.87,1279.64,1672.84,838.01
20.73,0.0,796.49,510.49,251.68
21.33,0.0,595.15,325.5,156.31
4.15,1.8,555.17,863.1,477.45
12.69,0.0,261.14,320.47,165.0
13.19,0.0,385.08,373.17,184.89
9.14,0.64,709.51,555.65,253.75
23.1,0.0,160.77,107.9,50.53
19.46,0.0,652.46,394.82,189.7
24.49,0.0,779.48,387.02,182.55
4.18,2.05,645.07,781.69,371.03
9.43,0.05,512.28,473.52,223.11
8.02,0.55,511.2,493.94,231.6
5.52,1.02,920.61,897.7,401.23
16.83,0.0,807.44,518.45,249.37
13.48,0.0,857.64,694.34,304.03
30.0,0.0,837.57,455.02,227.46
6.78,0.51,456.28,563.76,285.7
22.53,0.0,850.25,431.41,195.29
22.07,0.0,878.98,477.31,232.01
2.51,3.61,1244.04,1530.18,760.31
-4.64,1.73,284.97,915.1,462.25
16.82,0.0,475.71,354.06,172.64
6.87,1.72,247.67,542.26,261.93
11.97,0.0,464.35,411.96,206.49
14.89,0.0,1075.1,619.74,318.15
15.11,0.0,138.74,205.51,92.64
20.39,0.0,722.4,390.76,190.46
24.07,0.0,2245.4,1275.65,592.06
11.19,0.0,1683.92,1086.83,519.97
11.69,0.0,1104.54,810.65,399.47
30.0,0.0,1044.24,540.62,282.89
4.02,1.32,515.62,766.94,370.83
24.55,0.0,607.55,332.01,162.73
17.24,0.0,521.95,372.38,201.77
0.46,1.16,586.8,741.59,358.04
-10.88,4.78,601.07,1220.64,611.65
8.82,0.46,902.06,786.92,363.85
4.32,2.55,753.11,921.12,483.53
9.62,0.12,859.15,684.77,340.33
8.34,0.81,411.33,517.44,247.2
15.02,0.0,1077.86,701.31,365.66
-1.15,5.87,153.77,917.95,497.52
6.53,1.34,1014.12,948.75,486.53
19.88,0.0,440.98,316.08,153.4
19.44,0.0,782.21,479.77,251.52
13.47,0.0,448.68,436.78,219.87
14.71,0.0,376.59,369.89,180.98
19.61,0.0,902.87,586.57,291.83
30.0,0.0,381.16,204.09,99.81
-16.75,15.47,418.21,2429.08,1289.97
5.11,9.07,596.77,1418.66,711.32
18.95,0.0,443.93,312.53,155.28
-8.19,4.37,948.0,1509.93,724.89
6.39,2.36,481.52,872.46,433.5
17.97,0.0,152.8,156.05,69.36
15.96,0.0,306.24,252.43,129.2
21.2,0.0,368.01,167.43,82.15
14.53,0.0,744.29,485.4,221.93
21.92,0.0,284.84,183.84,94.3
13.89,0.0,480.99,381.68,186.54
10.06,0.0,712.22,450.63,224.87
6.05,0.66,417.47,560.59,273.69
18.52,0.0,319.81,288.04,138.48
9.33,0.6,802.05,764.91,375.25
2.71,3.9,650.02,1007.92,475.24
13.5,0.0,144.36,265.71,120.55
-11.71,10.5,680.72,1973.73,949.32
10.14,0.0,1022.12,736.16,393.36
16.29,0.0,274.13,243.58,121.52
25.03,0.0,436.97,238.4,110.73
23.28,0.0,477.41,230.27,111.56
22.84,0.0,512.37,292.17,146.29
14.81,0.0,389.32,391.26,190.82
23.99,0.0,638.93,328.34,165.92
30.0,0.0,1288.98,656.37,317.67
30.0,0.0,415.73,210.42,103.05
17.57,0.0,354.87,273.92,127.62
20.99,0.0,609.32,302.21,156.07
7.73,0.68,200.93,474.71,227.53
7.6,0.83,1164.26,862.73,452.85
9.35,0.12,494.47,481.26,233.19
16.45,0.0,356.22,339.05,155.69
6.5,1.24,342.57,582.69,274.59
8.84,0.56,327.16,523.46,268.62
25.38,0.0,650.09,325.08,161.17
30.0,0.0,166.27,90.38,45.85
20.68,0.0,948.68,569.71,285.9
16.4,0.0,641.62,437.09,210.01
30.0,0.0,441.96,236.41,118.79
0.55,8.75,914.34,1911.44,958.13
19.63,0.0,238.61,248.79,125.92
14.28,0.0,355.19,296.16,139.5
26.93,0.0,587.3,298.07,146.45
11.59,0.0,498.7,511.01,247.93
3.4,0.93,371.88,498.24,245.94
13.68,0.0,331.9,341.71,163.29
16.18,0.0,970.6,588.42,289.74
17.03,0.0,437.93,290.22,141.75
17.2,0.0,388.95,328.58,161.6
19.15,0.0,794.88,481.25,237.75
4.5,1.01,550.82,665.17,318.81
15.02,0.0,190.38,282.13,132.61
16.66,0.0,927.96,577.41,295.13
