energy_kwh,machine_runtime_hours,furnace_usage,cooling_load,shift_hours,co2_kg
11801.29,15.56,0.04,234.37,16,6604.36
4778.13,9.94,0.35,102.84,12,2520.06
4436.23,4.73,1.51,292.67,8,2296.77
5132.25,5.22,3.93,376.75,8,2569.1
3294.24,5.46,0.84,305.08,8,1666.8
7257.8,15.01,0.18,439.72,16,4424.81
5606.68,8.86,0.18,500.91,16,3578.99
4863.38,14.11,2.35,123.18,16,2868.82
5966.13,14.96,3.6,615.97,24,4937.38
7336.54,8.62,0.66,125.52,12,3840.17
4814.91,14.18,1.84,324.4,24,3339.75
8644.08,4.55,0.76,158.79,8,4698.33
4208.59,7.38,0.44,105.25,8,1974.64
3596.37,6.12,1.15,376.37,12,1925.92
4580.22,7.59,2.23,180.63,8,2341.01
4049.96,13.59,5.1,137.13,16,2696.16
1597.25,7.49,5.73,594.57,8,1101.91
19258.12,19.78,0.74,444.09,24,12720.55
6598.4,10.71,0.94,522.36,16,3615.0
1965.29,10.1,0.55,437.69,12,1233.91
24586.51,20.12,1.42,434.96,24,15563.68
8904.13,11.0,2.66,303.85,12,4800.69
7045.99,8.81,1.2,310.49,16,4645.36
5936.42,19.32,4.51,86.05,24,4131.61
4946.2,6.9,1.3,601.09,8,2734.37
2762.63,10.85,2.13,58.17,16,1665.39
4168.81,11.09,1.01,82.96,16,2438.76
3586.59,6.35,0.7,288.87,8,1744.51
3737.41,8.31,0.85,286.91,12,1912.13
3876.46,10.9,1.06,89.49,12,2034.64
7802.88,14.88,1.1,104.38,16,4566.24
8441.04,11.58,0.56,189.08,12,4506.97
10473.2,14.91,0.86,614.55,24,6525.05
5998.84,20.37,3.02,943.04,24,4631.66
5178.06,6.18,0.56,201.92,12,2641.79
18911.48,23.05,1.09,246.77,24,11826.14
2561.06,8.39,0.64,354.18,16,1767.45
12250.46,13.67,2.46,408.58,24,8225.73
7736.19,9.84,1.54,213.42,12,4146.27
6765.47,19.18,1.13,184.52,24,4200.96
7068.69,5.17,0.75,230.0,8,3509.13
7078.23,8.38,0.48,208.2,12,3606.02
4981.7,16.02,0.56,264.76,24,3462.05
14098.61,13.98,1.1,514.11,24,9585.84
5338.71,21.48,0.24,192.4,24,3429.3
6161.69,12.81,1.33,422.87,16,3461.91
15549.08,9.14,0.17,433.62,12,8372.26
6177.59,13.88,2.01,294.36,24,3968.29
6517.8,21.92,2.41,308.1,24,4161.83
13180.96,16.4,1.28,111.6,24,8270.27
3629.82,7.1,0.13,94.44,8,1663.85
8956.03,6.42,1.04,272.95,12,5089.03
4564.16,6.85,0.15,327.53,12,2486.53
8538.31,20.5,0.28,406.28,24,5993.82
2727.4,7.88,1.04,486.21,8,1486.56
7752.87,14.37,0.93,426.12,24,5167.19
8343.47,9.1,1.88,402.24,12,4580.85
5540.12,6.62,1.87,65.08,12,2844.56
1193.96,5.38,0.04,386.77,8,672.12
15710.31,16.19,1.66,85.8,24,9785.81
2990.72,6.94,5.5,300.12,8,1661.03
2672.34,14.01,1.86,487.04,16,1866.99
10515.24,15.33,0.71,83.28,16,5385.73
6045.52,5.16,1.24,74.17,8,2821.79
9500.37,12.89,0.12,177.16,16,5227.53
7753.17,8.77,0.81,370.36,12,4029.65
4788.22,5.69,1.08,68.19,8,2320.05
2596.77,15.36,3.24,394.86,16,1656.04
6971.99,20.52,0.5,511.05,24,5026.92
9169.63,6.87,2.01,160.07,12,5018.77
6544.57,7.89,0.1,325.29,12,3551.78
12710.17,15.57,0.6,1041.54,24,8269.72
15864.57,15.24,1.01,103.41,24,9301.28
6184.79,12.1,0.17,271.72,16,3127.67
2851.2,6.81,0.84,103.7,12,1607.03
6000.02,6.28,2.32,378.99,8,3204.24
6100.31,14.29,0.94,203.96,16,3465.16
13177.39,13.72,2.41,230.05,16,6772.7
10934.11,10.43,0.14,114.38,16,5974.62
5807.91,7.31,1.33,107.64,12,3023.17
12414.33,14.92,0.5,527.85,24,8452.87
7817.71,11.23,0.8,29.45,16,4051.09
5075.48,11.41,0.59,331.39,16,2974.86
8243.21,19.11,0.91,153.94,24,5121.43
6686.68,6.93,1.42,195.85,12,3640.03
9664.05,21.21,4.25,535.51,24,6373.06
3384.61,13.6,0.4,630.44,16,2213.17
8863.8,11.2,0.84,278.61,16,5213.12
8654.57,12.19,2.33,570.69,24,6596.4
16784.02,23.6,2.13,242.48,24,10261.63
3258.07,7.8,1.48,53.64,12,1766.49
5443.07,17.38,0.26,235.46,24,3866.74
2168.93,5.95,1.79,232.44,8,1182.74
18295.41,17.95,0.21,428.03,24,11973.29
5006.93,5.49,2.03,170.29,8,2620.07
4758.3,11.55,1.29,234.14,12,2378.96
5372.6,5.91,2.42,363.55,8,2762.7
14286.46,18.56,0.8,284.13,24,9130.84
7349.36,10.22,0.42,98.14,16,3709.08
8258.51,15.06,0.15,747.16,24,5628.63
3657.7,5.78,1.33,148.53,8,1620.21
7479.72,22.57,0.09,67.99,24,4955.89
5270.26,4.85,0.89,170.65,8,2523.11
7305.21,10.96,1.48,332.11,12,3939.98
4496.36,7.23,7.13,227.29,8,2363.32
13349.67,13.1,0.51,79.41,16,7091.58
15197.92,22.83,0.42,192.88,24,10010.35
14072.4,19.49,3.35,41.59,24,8748.71
7442.03,9.58,0.22,250.11,12,3837.73
2382.9,7.16,2.43,29.28,8,1158.45
6062.14,9.6,3.68,35.52,12,2946.44
4841.53,5.94,0.57,501.66,8,2263.98
21127.74,23.51,3.95,480.7,24,14507.9
13972.17,13.26,0.18,135.62,16,7364.94
2118.82,5.86,1.36,28.15,8,999.08
2752.39,5.57,0.09,553.69,8,1453.72
14004.4,20.19,1.23,169.04,24,9286.86
1933.61,7.24,0.56,103.72,8,989.77
14092.79,15.49,4.15,345.79,24,9050.45
4248.6,7.36,3.21,337.14,12,2390.98
7602.85,7.92,0.3,136.7,12,3680.52
8130.66,9.05,6.06,432.12,16,5002.33
2027.28,4.65,0.09,98.98,8,1024.8
4116.47,9.03,0.62,110.73,16,2368.03
10961.14,15.98,1.56,433.62,24,6748.03
7287.15,8.7,5.39,251.07,16,4110.82
2175.97,6.32,0.38,157.7,8,1153.34
4230.79,7.25,1.75,54.23,12,2373.14
3229.87,8.01,2.08,546.3,12,2041.65
13767.26,13.35,0.34,518.96,16,8025.19
7498.13,11.29,0.52,51.7,12,3745.4
3651.05,6.39,2.69,1062.53,12,2614.98
6309.25,8.79,1.97,97.27,16,3452.72
9376.51,9.06,0.84,358.6,12,4973.12
6551.04,20.37,2.35,96.5,24,4952.71
13648.95,11.07,4.79,217.48,16,7277.73
9007.38,18.24,1.07,935.84,24,6582.27
2552.64,5.29,1.72,22.64,8,1207.13
12471.67,16.8,0.09,590.28,24,8734.6
6654.49,14.55,0.88,270.22,16,3821.29
7214.12,13.78,1.13,553.61,24,4952.59
7740.04,23.19,1.08,328.21,24,5247.39
6882.25,9.54,0.45,317.86,12,3869.31
5489.35,14.94,1.16,511.9,24,3584.72
4449.62,5.06,5.23,89.86,8,1980.11
8373.98,10.81,2.15,433.3,12,4720.44
15907.93,14.48,0.62,655.67,16,9890.38
1968.68,7.05,0.25,284.83,8,1004.32
26572.75,23.85,0.81,381.32,24,14710.43
1857.95,4.09,0.72,85.33,8,917.15
7030.22,11.65,4.54,48.76,16,4032.6
8803.05,8.23,0.65,380.46,12,4419.22
5318.52,11.71,1.65,500.07,12,3228.19
3704.49,11.28,2.22,222.13,12,2107.67
4039.45,10.18,1.36,63.03,12,2179.22
5621.69,9.54,2.35,320.3,12,3305.92
4710.23,9.13,2.73,513.33,16,3097.33
7993.19,13.13,0.47,370.98,16,4401.9
4432.94,10.12,1.23,366.14,12,2519.95
5881.8,9.98,0.65,336.88,12,3211.46
7972.0,23.01,0.12,352.0,24,5659.64
12608.56,8.07,0.3,241.03,16,6999.97
6094.4,11.41,0.84,321.37,16,3736.78
15446.28,21.37,5.68,585.84,24,10452.34
12124.85,8.76,0.88,194.81,16,6958.81
18825.87,21.47,1.21,254.38,24,12149.86
1154.97,5.39,0.5,373.14,8,680.16
4044.6,5.92,0.93,122.34,8,2078.36
6780.54,4.47,0.19,106.93,8,3350.46
7490.81,12.42,1.24,14.47,24,4994.33
7616.03,6.5,0.26,367.58,12,4097.12
3594.37,6.48,2.87,116.56,8,1910.56
10976.33,15.7,0.01,65.7,24,7104.7
8305.66,15.97,0.11,56.15,16,4554.28
6953.95,8.55,2.19,333.17,16,4020.08
11036.08,13.0,2.65,122.13,16,6675.59
15198.44,15.18,0.95,118.06,24,9333.09
2118.62,5.72,1.91,524.28,8,1159.89
2202.98,6.49,3.79,439.9,8,1259.42
10327.07,13.99,0.08,101.48,24,6817.37
17855.12,23.84,2.01,137.54,24,11570.23
3383.26,6.05,2.75,41.04,8,1815.5
3872.05,4.66,2.87,705.16,8,2096.61
7605.49,6.57,0.29,661.55,12,3856.03
2847.05,7.06,2.84,385.29,8,1559.67
5354.31,7.19,0.42,214.93,12,2910.3
16240.49,23.86,0.88,170.21,24,10029.28
12245.19,16.44,0.63,316.98,24,8244.55
2850.53,7.39,0.68,580.69,8,1561.86
12534.24,17.33,0.32,445.54,24,7845.08
7070.88,9.53,1.26,527.51,12,3601.69
1889.35,7.58,1.57,219.78,8,1093.35
12377.47,12.83,0.35,177.09,16,6428.88
14918.45,16.3,0.78,230.71,24,9530.74
2909.98,8.21,0.82,183.57,16,1859.09
1760.01,4.21,1.15,295.97,8,929.52
3670.89,6.07,0.27,159.73,12,2083.43
3223.38,7.87,0.39,1112.92,8,1880.83
4732.54,6.9,2.0,108.74,8,2209.29
4405.04,6.23,0.91,422.23,8,2192.49
4059.51,7.71,1.01,29.26,12,2188.62
5948.63,9.89,2.02,485.94,16,3596.28
7986.81,12.66,0.1,217.42,24,4966.3
4815.14,10.1,0.73,171.22,12,2443.18
10363.49,10.93,0.64,196.57,16,5602.64
4247.0,6.53,0.39,301.99,8,2193.86
9162.13,16.92,2.48,220.09,24,5798.63
3190.41,6.07,0.49,148.04,8,1625.58
5613.03,12.37,4.82,446.8,16,3518.56
5109.81,5.3,1.16,275.13,8,2604.25
3413.91,6.27,1.31,120.18,8,1675.99
12803.55,15.19,0.7,490.18,16,6702.93
11262.3,22.13,0.77,408.84,24,6682.16
8552.59,23.26,0.07,31.23,24,5309.55
4355.79,6.42,3.1,561.49,12,2593.41
3084.68,13.01,0.76,75.45,16,1682.18
9510.41,14.51,0.27,219.77,24,6432.96
7533.31,11.53,1.81,443.51,16,4936.27
5876.14,7.22,0.68,214.23,8,2776.42
12514.31,11.55,3.56,550.42,12,6771.08
4909.34,9.29,0.17,52.15,12,2501.47
5643.04,8.93,1.51,252.65,12,3184.5
10300.2,22.4,0.24,349.19,24,6577.02
6897.12,8.61,0.27,69.05,16,3709.22
4632.77,10.92,1.63,336.85,12,2583.56
5344.21,7.45,1.52,903.24,12,3080.15
1974.89,5.11,1.57,304.81,8,1028.98
6947.04,19.97,2.37,496.66,24,5101.43
7102.61,15.15,6.07,141.1,16,4264.65
6228.29,5.38,0.18,125.41,8,3156.82
907.79,9.94,1.29,349.61,12,722.04
16150.26,18.09,0.16,166.61,24,10933.59
10399.4,12.91,1.07,225.94,16,6118.09
1936.05,10.14,0.67,135.09,12,1065.68
6248.32,7.69,1.47,60.76,8,3094.62
17299.94,12.28,2.67,343.37,16,9949.5
3906.05,9.54,0.02,633.71,12,2353.15
7280.42,18.71,1.21,128.11,24,4943.11
4930.81,4.27,2.48,645.14,8,2633.83
4183.09,14.65,0.14,669.87,24,3091.64
5387.99,5.24,3.31,285.65,8,2384.23
17681.38,22.28,2.63,150.99,24,10569.13
12776.28,22.98,3.07,247.6,24,7912.09
5709.75,6.45,0.24,200.47,8,2673.57
4624.92,9.37,3.86,301.87,12,2592.06
11496.51,11.79,0.33,434.59,16,7219.27
5788.66,7.86,0.79,347.96,12,3430.27
14647.5,18.23,2.61,226.23,24,10196.32
3648.72,8.23,0.83,235.5,12,2093.98
11734.47,23.22,0.47,346.99,24,7074.18
14967.04,23.42,0.24,43.78,24,9822.49
11171.05,10.72,0.03,196.13,16,6418.86
6325.69,11.6,1.14,100.34,16,3522.94
5414.97,10.12,1.7,1221.53,12,2979.88
14244.4,11.97,3.43,191.31,16,8366.31
12529.0,12.0,0.13,164.4,16,7204.18
7874.49,9.8,0.83,505.03,16,4592.91
9785.13,10.84,0.83,78.25,12,5201.43
26725.78,17.49,0.19,345.5,24,16838.15
1423.31,7.37,0.68,1411.91,8,1170.37
1018.56,5.58,0.7,17.62,8,477.62
5707.13,7.41,6.11,651.49,8,3110.22
4105.0,7.34,1.08,145.39,12,2163.68
1469.01,4.85,1.07,479.24,8,801.61
4002.09,6.11,0.55,250.43,8,2032.6
3745.12,6.98,0.74,101.56,12,1921.96
8275.53,10.54,2.53,107.76,16,5034.06
4362.28,4.21,1.66,359.34,8,2110.81
8608.75,16.84,0.2,223.67,24,5981.84
3282.1,4.77,0.18,134.29,8,1454.07
3544.09,8.4,0.76,203.35,12,2010.33
5571.58,6.75,0.7,315.05,8,2440.92
6609.78,7.5,0.25,502.59,12,3344.54
2483.05,4.02,0.83,205.7,8,1208.58
3460.86,11.34,0.97,172.59,12,1971.81
2978.89,4.01,0.19,313.2,8,1562.96
9379.3,14.85,1.06,303.82,24,5942.99
1644.06,5.6,1.42,939.32,8,1183.36
5929.6,13.03,1.09,98.16,16,3514.52
12329.66,6.36,0.53,347.33,12,6634.93
4707.21,13.0,0.93,73.97,16,2558.89
4629.64,6.82,0.34,49.12,12,2537.82
13605.32,13.55,1.4,225.34,24,8920.32
3044.97,7.81,0.42,441.68,8,1699.38
5331.14,9.85,0.21,188.65,12,2770.46
6520.71,13.11,1.76,817.18,24,4285.85
10130.44,6.25,1.16,366.99,12,5533.06
22272.28,15.27,1.19,158.51,24,13430.57
2205.67,4.67,0.39,296.79,8,1121.08
7085.22,6.5,1.45,429.83,12,3734.85
14377.24,15.96,2.14,84.35,16,7722.04
7290.97,8.69,0.27,876.23,12,4260.54
11276.49,19.78,3.66,16.15,24,7921.76
7845.9,13.99,0.69,314.97,16,4500.68
14792.11,18.6,2.65,390.97,24,9626.46
6358.48,8.68,3.2,389.48,12,3335.06
3461.38,8.63,0.36,317.51,12,1799.88
11723.82,23.0,1.19,528.28,24,7519.33
1601.28,4.08,2.5,35.75,8,933.61
4400.3,5.95,3.49,187.57,8,2284.25
3615.64,15.33,2.44,817.38,16,2433.0
2890.98,4.53,1.05,347.55,8,1723.37
15925.46,15.62,0.86,215.38,24,10413.81
5269.63,11.44,0.09,141.84,12,2822.37
8138.34,9.09,0.29,266.05,12,4879.81
5068.02,9.59,5.08,115.42,12,2894.38
7846.12,6.31,7.69,161.92,12,4406.54
10986.29,15.68,1.2,346.51,16,6722.78
3735.49,10.97,3.2,492.5,12,2239.2
4863.0,7.68,1.01,13.46,8,2427.53
6119.37,7.38,0.21,644.16,8,3037.53
3142.41,5.92,1.19,314.79,8,1767.74
2842.08,4.4,0.57,323.08,8,1465.64
2911.31,7.6,2.55,254.34,8,1629.02
5602.74,5.15,0.69,573.21,8,2739.95
5506.45,10.15,0.39,145.75,12,2893.25
5613.03,14.24,1.91,131.02,24,3552.51
3445.27,5.74,2.09,466.38,8,1802.71
7703.24,14.1,0.77,430.61,16,4274.51
12225.07,12.03,0.73,275.73,16,6881.55
3630.22,9.51,0.81,223.14,16,2205.91
9481.31,15.62,0.29,167.81,16,5259.08
4773.87,5.37,1.5,273.74,8,2253.77
9234.56,10.04,0.69,500.09,16,5344.13
14351.55,9.94,1.6,279.48,16,8742.49
5929.11,10.39,1.38,372.37,12,3411.29
1923.29,7.4,0.66,369.39,12,1229.56
4003.35,4.05,1.4,337.43,8,2099.08
14241.71,12.43,1.21,31.61,24,9668.02
2291.83,5.46,0.08,516.37,8,1327.64
11439.42,8.74,1.13,74.47,12,5882.58
5068.02,10.39,7.27,18.24,16,2978.91
6530.06,8.8,0.24,433.31,12,3925.93
3622.46,7.47,0.98,362.81,8,1773.15
3800.3,11.59,0.8,509.86,16,2294.25
3083.71,6.89,1.68,518.35,8,1605.24
11656.27,18.63,1.56,167.36,24,8286.48
18604.49,12.82,0.28,218.22,24,11699.09
1086.25,5.19,0.79,184.0,8,535.85
4232.09,15.44,0.5,387.61,16,2703.37
4146.31,15.94,0.78,24.29,16,2275.0
9873.53,18.3,1.2,258.8,24,6682.07
5883.05,6.45,0.42,974.45,12,3135.36
3083.42,6.07,0.66,242.05,8,1439.02
3338.05,13.15,1.57,249.78,16,2157.88
5193.62,4.85,0.91,398.78,8,2756.31
8046.52,10.05,2.49,362.05,12,4596.7
3429.26,11.15,0.63,381.46,12,1934.73
4470.97,6.6,1.59,21.52,12,2318.3
6466.7,7.48,0.36,188.08,12,3584.26
3005.64,6.01,0.61,174.44,8,1439.27
9366.92,11.0,0.38,409.41,16,5466.48
6742.41,8.01,0.9,175.02,16,3905.81
4121.84,6.01,1.04,275.8,8,2032.73
2770.71,4.12,1.53,148.69,8,1497.29
6529.15,9.07,0.54,169.24,12,3421.14
16730.05,21.21,1.63,131.25,24,10762.41
12257.21,21.97,1.88,268.99,24,7894.72
4881.18,4.16,1.25,544.77,8,2623.06
6662.89,16.85,6.86,512.13,24,5018.95
5776.04,8.22,1.93,175.75,16,3616.91
6087.24,5.91,0.82,256.67,8,2840.88
20502.72,16.16,0.75,143.4,24,12123.02
12971.69,19.07,1.46,304.06,24,8980.71
6712.51,9.28,4.61,189.95,12,3882.56
2895.93,5.07,0.65,243.63,8,1529.15
5616.08,8.88,2.85,173.82,12,3046.14
4560.53,6.84,5.24,116.73,8,2327.16
8708.37,12.2,0.41,446.27,16,5029.58
2325.21,7.79,1.48,175.17,8,1158.47
1977.85,6.01,1.89,306.56,8,1099.2
4183.4,5.88,0.78,208.51,8,1930.23
8150.24,19.18,1.59,290.82,24,5059.05
4225.89,11.94,2.53,302.92,12,2394.89
8994.42,8.2,1.3,413.33,16,5342.61
12037.1,13.69,0.76,620.02,24,8093.03
9879.55,15.79,0.23,379.63,24,6578.54
5852.48,4.51,3.0,355.54,8,2967.57
2200.51,4.79,1.6,327.74,8,1121.02
3981.26,6.25,3.16,123.93,8,1897.34
3320.27,9.96,0.26,342.31,16,2041.5
11236.26,12.4,0.84,128.55,16,5975.13
5499.49,14.1,0.51,85.31,16,3132.12
4043.84,9.6,3.6,173.03,12,2128.13
5240.56,15.28,0.13,143.64,16,3172.69
8598.65,10.35,1.22,111.37,16,4611.43
10235.63,23.84,0.4,286.77,24,6628.26
9952.38,14.02,1.95,123.56,24,6702.49
7551.32,15.46,0.77,16.17,16,4469.02
5763.54,9.14,0.35,755.0,12,3498.21
3890.73,7.43,0.93,116.81,8,1868.94
12842.16,23.23,1.67,297.39,24,8548.4
9101.15,23.01,0.64,136.2,24,5947.21
5849.41,18.27,0.58,10.24,24,3634.41
5852.4,11.28,2.08,106.94,16,3468.62
6069.05,7.83,7.24,609.28,12,3754.5
12052.44,20.85,0.09,526.7,24,7531.4
13452.93,21.78,3.06,171.13,24,8444.06
3257.75,7.32,1.61,427.85,8,1707.83
4873.15,7.43,3.08,349.23,12,2800.67
3183.7,6.22,1.8,163.76,8,1536.82
1651.93,5.28,0.92,268.56,8,984.8
8746.78,22.57,0.56,81.33,24,5527.27
2040.72,4.39,0.34,664.91,8,1159.28
7061.06,23.99,1.32,185.28,24,4608.92
3478.23,5.36,0.06,182.92,8,1841.65
2085.12,4.74,0.36,251.54,8,1162.65
5191.9,11.54,2.35,137.38,12,3068.78
11986.73,17.02,2.5,459.4,24,8392.54
16230.48,19.38,0.82,595.07,24,10293.99
7503.54,11.05,0.41,56.78,16,4521.19
3816.15,7.79,0.43,190.87,8,1963.49
10912.37,9.19,0.66,539.62,16,6319.12
10967.91,14.54,0.04,457.32,24,7126.89
5070.08,6.62,3.42,439.5,8,2830.53
7719.33,11.24,2.04,276.34,16,4238.79
7615.26,14.43,3.44,466.14,16,4758.46
8965.0,10.3,1.4,481.03,16,5760.96
4999.27,7.16,0.64,564.1,12,2853.1
6765.72,9.7,1.59,580.49,12,3879.47
15219.56,22.12,1.82,330.19,24,11007.45
6993.75,12.2,0.33,785.94,16,4006.09
6030.18,6.51,0.56,57.77,8,3115.66
2403.81,4.85,0.12,249.84,8,1192.6
4386.35,8.26,5.51,301.91,16,2651.55
2123.98,9.21,2.72,279.65,12,1415.64
10214.66,11.31,1.82,1054.39,16,5957.11
8106.93,15.07,0.73,891.08,24,5725.37
6972.54,14.57,0.81,465.94,16,4277.53
14718.78,15.79,8.29,218.94,24,9921.82
11137.26,15.5,0.0,223.45,16,6083.96
8867.5,8.17,3.04,65.21,16,4961.86
3458.37,5.18,0.14,457.0,8,1893.61
4250.16,9.91,1.08,653.94,16,2712.99
3123.53,7.73,0.22,333.9,8,1597.22
7933.63,11.23,0.4,89.76,12,4378.96
5370.6,15.78,1.21,264.78,16,3248.21
4889.8,8.72,8.4,135.67,12,2810.57
5913.85,8.13,1.37,243.64,16,3536.75
5262.53,14.2,3.09,979.22,16,3246.01
13016.15,20.76,2.04,527.51,24,8083.28
5592.66,11.54,2.05,351.89,12,3095.13
5080.78,6.81,0.88,521.16,12,2918.79
3250.07,9.67,0.22,104.47,12,1788.42
8509.0,13.63,0.62,212.85,16,4521.81
3005.4,4.92,1.68,647.7,8,1917.09
2922.18,7.46,3.03,190.91,12,1764.0
4600.28,14.19,1.99,392.9,16,2848.16
4422.91,4.75,6.28,226.65,8,2207.27
10284.54,13.21,0.94,213.27,16,5988.11
18131.94,20.59,0.27,237.87,24,11299.81
10377.8,14.94,0.45,313.42,16,6357.21
8285.29,12.79,3.46,697.5,24,5886.19
2142.65,5.36,0.65,83.28,8,1021.4
1961.86,5.37,4.54,270.58,8,1114.86
1855.65,7.28,0.47,259.19,8,926.42
4756.11,11.26,0.08,124.24,12,2489.76
2406.42,10.31,2.67,64.4,12,1259.14
8752.13,14.06,0.53,292.79,16,4888.83
5986.17,14.25,1.74,107.35,16,3647.85
10281.06,12.03,0.71,235.16,24,6595.57
10301.7,6.7,4.55,55.43,12,5844.3
2868.71,5.17,5.21,262.7,8,1521.48
12502.85,13.84,1.36,387.81,24,8576.14
10247.21,9.99,1.75,156.06,12,4948.21
4546.28,6.04,0.01,358.72,12,2455.18
17360.85,16.49,2.9,286.37,24,11218.54
10433.08,6.95,2.3,226.47,12,5054.24
5351.82,6.07,1.63,966.21,8,3058.26
5465.91,11.57,2.22,61.49,12,2733.13
7942.01,19.78,1.03,541.16,24,5303.0
2921.31,4.95,2.14,284.07,8,1476.54
3335.74,6.17,3.59,167.26,8,1896.54
6162.33,9.21,3.86,384.59,16,3739.62
4578.51,10.94,1.17,252.85,16,2903.6
5564.82,10.84,0.55,124.6,12,2937.25
18794.61,20.45,2.95,90.85,24,12648.6
3045.79,4.96,3.83,73.44,8,1602.35
2732.75,4.63,0.38,292.25,8,1369.75
6459.44,15.82,1.99,172.14,16,3949.94
5977.94,9.27,3.99,191.95,12,3469.91
3621.98,14.3,3.31,68.55,16,2306.42
6857.68,12.84,2.42,979.02,16,4131.56
4349.14,6.87,0.09,343.18,8,2332.22
6792.5,10.43,0.83,473.45,12,3605.95
8918.74,12.7,0.75,142.66,16,5235.4
3713.79,6.1,12.02,35.46,12,2389.95
27414.27,22.04,0.8,470.69,24,19298.53
16835.61,12.32,0.06,517.61,16,9724.71
13957.79,9.88,0.14,246.65,16,7433.55
7625.04,15.58,0.21,485.86,24,5202.49
7055.09,13.4,0.12,418.54,16,4236.1
3535.15,10.87,1.5,200.28,16,2148.31
2102.55,11.09,1.28,444.02,12,1327.18
8972.28,13.27,0.4,184.72,16,5080.13
1330.07,6.63,0.24,1005.76,8,969.22
8516.41,9.35,7.72,148.82,12,4746.59
3745.88,10.42,0.3,400.58,12,2074.97
14800.28,12.17,0.11,144.06,24,9843.35
11508.04,7.37,0.36,537.94,12,5753.98
5977.21,23.5,2.33,445.01,24,4350.94
7822.57,10.71,4.49,1157.96,16,5127.92
2813.25,14.46,0.52,223.34,16,1593.37
5566.35,10.11,3.2,473.44,16,3300.04
6128.22,13.1,4.69,215.47,24,4244.96
14670.11,13.35,0.78,175.09,16,8598.91
4412.28,9.55,0.53,527.81,16,2738.99
5793.79,9.31,0.28,212.07,12,2888.73
4183.8,5.47,0.58,418.96,8,1985.99
8949.41,12.52,0.67,794.22,24,6030.33
4424.28,7.51,1.99,377.28,12,2557.42
9713.28,18.46,0.5,237.54,24,6277.85
8022.65,10.96,0.2,133.7,12,3865.99
7811.19,19.31,0.66,356.64,24,5429.08
12802.22,8.13,4.2,43.67,16,7100.21
7440.2,5.76,0.72,191.17,8,3415.32
14259.93,18.67,1.33,236.0,24,10032.28
5067.89,11.04,1.55,405.03,16,2958.71
4913.57,20.97,1.82,212.94,24,3259.77
27769.48,18.25,4.3,335.77,24,18441.06
3947.37,5.05,0.19,355.39,8,1785.07
5505.48,8.81,2.76,702.87,16,3520.98
2471.05,4.24,2.04,518.78,8,1289.54
12291.0,7.06,6.97,124.39,12,6514.54
7817.3,10.48,0.86,122.95,12,4212.99
3896.21,12.29,11.23,63.28,16,2453.03
9921.94,13.09,8.37,53.33,16,5987.27
1934.75,6.41,4.73,284.51,8,1075.55
11837.75,15.09,1.06,320.8,24,8030.65
4587.55,14.72,0.11,487.86,16,2809.53
13609.71,12.71,0.04,299.29,24,8183.53
7766.25,7.84,1.16,225.88,8,3851.57
4363.99,11.29,2.43,87.68,12,2395.53
8512.62,13.37,0.72,131.57,16,5020.31
13117.66,15.71,0.42,308.14,24,8612.14
4800.42,20.61,0.85,403.86,24,3443.27
4443.96,7.82,3.82,419.42,8,2258.53
6757.06,6.77,4.06,555.14,8,3765.54
15868.8,9.2,1.31,123.43,16,9252.35
7618.38,6.66,0.79,59.74,12,4095.92
2896.72,4.94,6.68,587.47,8,1853.74
7123.25,12.89,0.74,141.36,16,4022.37
4173.73,10.9,1.25,487.36,12,2338.96
3659.65,13.25,0.54,240.66,16,2194.31
13478.23,22.84,0.04,297.31,24,7725.05
10998.81,14.76,0.38,68.88,24,7494.59
3912.43,4.05,5.15,174.89,8,2087.44
17444.89,19.48,0.72,493.47,24,10632.37
8479.73,8.32,2.04,206.63,16,5070.84
10873.32,13.87,0.96,126.02,16,5949.11
11338.88,12.19,1.29,187.67,24,6999.52
5280.24,14.11,0.45,284.63,16,2903.99
18405.31,22.69,1.54,160.35,24,12301.81
7035.02,6.73,0.52,152.86,12,3358.58
7967.17,6.3,0.94,222.65,12,4004.06
13095.79,20.02,0.44,601.81,24,8713.25
3612.15,7.33,1.67,519.19,12,2083.63
9779.31,17.39,1.47,317.65,24,6756.17
4181.61,20.48,3.81,331.54,24,2921.97
6417.91,11.06,0.02,779.71,12,3537.93
24335.76,23.01,4.43,233.65,24,15790.13
5311.64,7.97,0.5,534.7,12,3318.27
5328.4,11.57,0.6,417.25,16,2938.46
2834.4,7.16,0.63,224.93,12,1373.99
3889.01,10.27,0.42,187.55,12,2151.98
5539.96,7.31,0.26,360.69,12,3034.28
10404.46,22.87,0.56,550.32,24,7218.08
1927.96,12.41,2.11,241.11,24,1308.04
7208.08,7.78,0.22,181.85,8,3825.52
4172.36,11.51,2.37,609.5,12,2407.44
13023.29,13.35,1.26,95.21,24,8393.63
3380.17,5.64,1.75,489.58,8,1872.47
2809.87,5.43,0.27,90.11,8,1389.77
9034.67,9.83,4.72,761.58,12,5305.71
21983.26,22.38,2.03,15.0,24,14592.38
3581.73,7.13,1.15,633.23,12,2256.16
6508.36,9.84,5.23,330.33,12,3669.56
3384.25,6.47,1.25,237.64,8,1801.21
2445.68,8.46,0.69,598.3,12,1443.63
6666.77,4.36,1.53,306.29,8,3303.92
14487.34,11.24,3.77,51.29,12,7217.55
